"","X","mean_fit_time","std_fit_time","mean_score_time","std_score_time","param_preprocessor__num__scaler","param_preprocessor__num__imputer","param_preprocessor__cat__encoder","param_model__solver","param_model__multi_class","param_model__C","param_model","params","split0_test_score","split1_test_score","split2_test_score","split3_test_score","split4_test_score","mean_test_score","std_test_score","rank_test_score"
"11",10,0.0952611446380615,0.00690918017751387,0.0159820079803467,0.00204025513294217,"StandardScaler","KNNImputer","OrdinalEncoder","newton-cg","multinomial",6,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'newton-cg', 'model__multi_class': 'multinomial', 'model__C': 6, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",1,1,0.933333333333333,0.933333333333333,1,0.973333333333333,0.032659863237109,1
"12",11,0.0287166595458984,0.00906779763020498,0.0110896110534668,0.00468666480039503,"StandardScaler","KNNImputer","OneHotEncoder","sag","multinomial",1,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'sag', 'model__multi_class': 'multinomial', 'model__C': 1, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,1,0.933333333333333,0.9,1,0.96,0.038873012632302,14
"13",12,0.0378697395324707,0.0132795059052102,0.0139560222625732,0.00666393739390011,"StandardScaler","SimpleImputer","OneHotEncoder","saga","ovr",1,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 1, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.833333333333333,0.966666666666667,0.933333333333333,0.9,1,0.926666666666667,0.0573488351136175,36
"14",13,0.0993743419647217,0.0324439456690167,0.0105982303619385,0.0050971027838873,"MinMaxScaler","SimpleImputer","OneHotEncoder","newton-cg","ovr",11,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'newton-cg', 'model__multi_class': 'ovr', 'model__C': 11, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.833333333333333,0.966666666666667,0.933333333333333,0.9,1,0.926666666666667,0.0573488351136175,36
"15",14,0.0776419162750244,0.033938113901384,0.0145075798034668,0.016184640828562,"MinMaxScaler","KNNImputer","OrdinalEncoder","lbfgs","multinomial",21,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'lbfgs', 'model__multi_class': 'multinomial', 'model__C': 21, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,1,0.933333333333333,0.9,1,0.96,0.038873012632302,14
"16",15,0.0862281322479248,0.020041195206537,0.0114101409912109,0.00415016909743956,"StandardScaler","KNNImputer","OrdinalEncoder","lbfgs","ovr",36,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'lbfgs', 'model__multi_class': 'ovr', 'model__C': 36, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,21
"17",16,0.0745965480804443,0.0171955048802556,0.0154658317565918,0.00638795494494625,"MinMaxScaler","SimpleImputer","OneHotEncoder","lbfgs","ovr",6,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'lbfgs', 'model__multi_class': 'ovr', 'model__C': 6, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.833333333333333,0.966666666666667,0.933333333333333,0.9,1,0.926666666666667,0.0573488351136175,36
"18",17,0.0737465381622315,0.0166919903791907,0.0109254360198975,0.00402031506484067,"MinMaxScaler","SimpleImputer","OrdinalEncoder","lbfgs","ovr",1,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'lbfgs', 'model__multi_class': 'ovr', 'model__C': 1, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",0.766666666666667,0.933333333333333,0.866666666666667,0.866666666666667,1,0.886666666666667,0.077746025264604,48
"19",18,0.0344108581542969,0.0131271241127689,0.00957942008972168,0.00447083916830786,"StandardScaler","SimpleImputer","OrdinalEncoder","saga","multinomial",36,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 36, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",1,1,0.933333333333333,0.933333333333333,1,0.973333333333333,0.032659863237109,1
"20",19,0.0863144874572754,0.021747821544363,0.0137100219726562,0.00593768517625358,"StandardScaler","KNNImputer","OneHotEncoder","newton-cg","multinomial",26,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'newton-cg', 'model__multi_class': 'multinomial', 'model__C': 26, 'model': LogisticRegression(C=41, multi_class='multinomial', solver='sag')}",1,1,0.933333333333333,0.933333333333333,1,0.973333333333333,0.032659863237109,1
