"","mean_test_score","std_test_score","param_model"
"93",0.886666666666667,0.077746025264604,"LogisticRegression"
"94",0.966666666666667,0.0298142396999972,"LogisticRegression"
"95",0.886666666666667,0.077746025264604,"LogisticRegression"
"96",0.96,0.038873012632302,"LogisticRegression"
"97",0.926666666666667,0.0573488351136175,"LogisticRegression"
"98",0.973333333333333,0.032659863237109,"LogisticRegression"
"99",0.953333333333333,0.0339934634239519,"LogisticRegression"
"100",0.94,0.038873012632302,"LogisticRegression"
"101",0.94,0.038873012632302,"LogisticRegression"
"102",0.633333333333333,0.188561808316413,"MLPClassifier"
"103",0.7,0.0596284793999944,"MLPClassifier"
"104",0.273333333333333,0.159721980676146,"MLPClassifier"
"105",0.346666666666667,0.0452155332208351,"MLPClassifier"
"106",0.946666666666667,0.04,"MLPClassifier"
"107",0.933333333333333,0.0365148371670111,"MLPClassifier"
