"","mean_test_score","std_test_score","param_model"
"121",NA,NA,"MLPClassifier"
"122",0.452231498336577,0.104370256514463,"MLPClassifier"
"123",NA,NA,"MLPClassifier"
"124",NA,NA,"MLPClassifier"
"125",NA,NA,"MLPClassifier"
"126",NA,NA,"MLPClassifier"
"127",0.809195907350449,0.0271059009296677,"MLPClassifier"
"128",0.813665181093466,0.0204392325365177,"MLPClassifier"
"129",NA,NA,"MLPClassifier"
"130",NA,NA,"MLPClassifier"
"131",0.51856129558722,0.122351615596612,"MLPClassifier"
"132",0.782254723495073,0.015806060772659,"MLPClassifier"
"133",0.794620551126734,0.0246988732862943,"MLPClassifier"
"134",NA,NA,"MLPClassifier"
"135",NA,NA,"MLPClassifier"
"136",NA,NA,"MLPClassifier"
"137",0.606076203628146,0.0246998463876161,"MLPClassifier"
"138",NA,NA,"MLPClassifier"
"139",NA,NA,"MLPClassifier"
"140",NA,NA,"MLPClassifier"
"141",0.792429853744272,0.0335956707452882,"MLPClassifier"
"142",NA,NA,"MLPClassifier"
"143",NA,NA,"MLPClassifier"
"144",NA,NA,"MLPClassifier"
"145",0.818172117255665,0.0215702406985394,"MLPClassifier"
"146",0.616163454899253,0.00232492363912771,"MLPClassifier"
"147",0.784545853995355,0.0364515635369674,"MLPClassifier"
"148",NA,NA,"MLPClassifier"
"149",NA,NA,"MLPClassifier"
"150",NA,NA,"MLPClassifier"
"151",NA,NA,"MLPClassifier"
"152",NA,NA,"RandomForestClassifier"
"153",0.826043562864855,0.0166026255223804,"RandomForestClassifier"
"154",0.808185299102379,0.0482813942178705,"RandomForestClassifier"
"155",0.80820413031197,0.0600323124498103,"RandomForestClassifier"
"156",NA,NA,"RandomForestClassifier"
"157",0.824963906848283,0.0309181853520586,"RandomForestClassifier"
"158",NA,NA,"RandomForestClassifier"
"159",0.809271232188814,0.0379801735966691,"RandomForestClassifier"
"160",0.822647668068546,0.0155580111206255,"RandomForestClassifier"
"161",NA,NA,"RandomForestClassifier"
"162",NA,NA,"RandomForestClassifier"
"163",NA,NA,"RandomForestClassifier"
"164",0.806998932898123,0.0233289528810783,"RandomForestClassifier"
"165",0.810363442345113,0.0261183393401228,"RandomForestClassifier"
"166",0.739758960517231,0.0885395899516682,"RandomForestClassifier"
"167",NA,NA,"RandomForestClassifier"
"168",0.813746783001695,0.0355946149082951,"RandomForestClassifier"
"169",0.811524700269914,0.0454243724682434,"RandomForestClassifier"
"170",0.823796371853619,0.0220481165326075,"RandomForestClassifier"
"171",NA,NA,"RandomForestClassifier"
"172",NA,NA,"RandomForestClassifier"
"173",0.812642018705668,0.0378885132905811,"RandomForestClassifier"
"174",0.814826439018266,0.0157400577723708,"RandomForestClassifier"
"175",NA,NA,"RandomForestClassifier"
"176",NA,NA,"RandomForestClassifier"
"177",0.813765614211286,0.0350768448999764,"RandomForestClassifier"
"178",0.804820789655389,0.0500520003178909,"RandomForestClassifier"
"179",0.802554767434562,0.0466870252779824,"RandomForestClassifier"
"180",NA,NA,"RandomForestClassifier"
"181",0.82156173498211,0.0174054171764331,"RandomForestClassifier"
"182",NA,NA,"RandomForestClassifier"
"183",NA,NA,"RandomForestClassifier"
"184",0.818184671395393,0.0182918382482107,"RandomForestClassifier"
"185",0.819377314669512,0.0394898043240585,"RandomForestClassifier"
"186",NA,NA,"RandomForestClassifier"
"187",NA,NA,"RandomForestClassifier"
"188",NA,NA,"RandomForestClassifier"
"189",0.819327098110602,0.0165332539004876,"RandomForestClassifier"
"190",NA,NA,"RandomForestClassifier"
"191",NA,NA,"RandomForestClassifier"
"192",NA,NA,"RandomForestClassifier"
"193",0.818272550373486,0.0471098898284914,"RandomForestClassifier"
"194",0.820507187244994,0.0373934751245069,"RandomForestClassifier"
"195",0.79575670077208,0.0229762245541202,"RandomForestClassifier"
"196",0.820482078965539,0.0284159798235497,"RandomForestClassifier"
"197",NA,NA,"RandomForestClassifier"
"198",NA,NA,"RandomForestClassifier"
"199",0.816012805222522,0.0362972203977992,"RandomForestClassifier"
"200",NA,NA,"RandomForestClassifier"
"201",0.807049149457033,0.0437529483632928,"RandomForestClassifier"
"202",NA,NA,"SVC"
"203",NA,NA,"SVC"
"204",NA,NA,"SVC"
"205",0.791212102190697,0.023391950378311,"SVC"
"206",0.83500094156048,0.0112197141121627,"SVC"
"207",0.616163454899253,0.00232492363912771,"SVC"
"208",0.831636432113489,0.0147882570531903,"SVC"
"209",0.616163454899253,0.00232492363912771,"SVC"
"210",NA,NA,"SVC"
"211",NA,NA,"SVC"
"212",0.787860146883435,0.0197710602427355,"SVC"
"213",0.616163454899253,0.00232492363912771,"SVC"
"214",0.786736551377817,0.0186672079325663,"SVC"
"215",NA,NA,"SVC"
"216",NA,NA,"SVC"
"217",0.616163454899253,0.00232492363912771,"SVC"
"218",NA,NA,"SVC"
"219",0.821549180842383,0.0134723877636653,"SVC"
"220",NA,NA,"SVC"
"221",0.616163454899253,0.00232492363912771,"SVC"
"222",NA,NA,"SVC"
"223",0.83500094156048,0.0112197141121627,"SVC"
"224",NA,NA,"SVC"
"225",0.833871068984998,0.0210599520007947,"SVC"
"226",NA,NA,"SVC"
"227",0.786736551377817,0.0186672079325663,"SVC"
"228",NA,NA,"SVC"
"229",0.786742828447681,0.0189413055987542,"SVC"
"230",0.83274747347938,0.019770298942981,"SVC"
"231",0.818178394325529,0.0190297052159753,"SVC"
"232",0.616163454899253,0.00232492363912771,"SVC"
"233",NA,NA,"SVC"
"234",NA,NA,"SVC"
"235",NA,NA,"SVC"
"236",0.819289435691419,0.00991056502837647,"SVC"
"237",NA,NA,"SVC"
"238",NA,NA,"SVC"
"239",0.823777540644027,0.0204109174985817,"SVC"
"240",0.84509446990145,0.0146885661277801,"SVC"
"241",NA,NA,"SVC"
"242",NA,NA,"SVC"
"243",NA,NA,"SVC"
"244",0.833871068984998,0.0198248052667859,"SVC"
"245",NA,NA,"SVC"
"246",NA,NA,"SVC"
"247",NA,NA,"SVC"
"248",NA,NA,"SVC"
"249",NA,NA,"SVC"
"250",0.821549180842383,0.0134723877636653,"SVC"
"251",0.616163454899253,0.00232492363912771,"SVC"
