"","X","mean_fit_time","std_fit_time","mean_score_time","std_score_time","param_preprocessor__num__scaler","param_preprocessor__num__imputer","param_preprocessor__cat__encoder","param_model__shrinking","param_model__probability","param_model__kernel","param_model__gamma","param_model__coef0","param_model__C","param_model","params","split0_test_score","split1_test_score","split2_test_score","split3_test_score","split4_test_score","mean_test_score","std_test_score","rank_test_score"
"11",10,0.28731164932251,0.0450279424995855,0.0500804901123047,0.00975370327658826,"StandardScaler","SimpleImputer","OneHotEncoder","False","False","rbf","auto",6,21,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': False, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 6, 'model__C': 21, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",0.804469273743017,0.808988764044944,0.786516853932584,0.752808988764045,0.786516853932584,0.787860146883435,0.0197710602427355,14
"12",11,0.306340217590332,0.0356152658929466,0.0747978687286377,0.0052587711232596,"MinMaxScaler","SimpleImputer","OneHotEncoder","False","False","sigmoid","auto",3,21,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': False, 'model__probability': False, 'model__kernel': 'sigmoid', 'model__gamma': 'auto', 'model__coef0': 3, 'model__C': 21, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",0.614525139664804,0.617977528089888,0.617977528089888,0.617977528089888,0.612359550561798,0.616163454899253,0.00232492363912771,18
"13",12,0.710619974136353,0.10129513117224,0.0593273162841797,0.0235178398356285,"MinMaxScaler","KNNImputer","OneHotEncoder","True","True","sigmoid","scale",3,11,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': True, 'model__probability': True, 'model__kernel': 'sigmoid', 'model__gamma': 'scale', 'model__coef0': 3, 'model__C': 11, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",0.804469273743017,0.803370786516854,0.786516853932584,0.752808988764045,0.786516853932584,0.786736551377817,0.0186672079325663,16
"14",13,0.166370725631714,0.0318934934980902,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder","True","False","rbf","scale",6,41,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': True, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 6, 'model__C': 41, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",NA,NA,NA,NA,NA,NA,NA,44
"15",14,0.119721221923828,0.0253450847969056,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder","True","True","linear","auto",4,21,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': True, 'model__probability': True, 'model__kernel': 'linear', 'model__gamma': 'auto', 'model__coef0': 4, 'model__C': 21, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",NA,NA,NA,NA,NA,NA,NA,43
"16",15,0.243549203872681,0.0637559608071581,0.0641576766967773,0.0214043617769051,"MinMaxScaler","KNNImputer","OneHotEncoder","False","False","sigmoid","scale",8,1,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': False, 'model__probability': False, 'model__kernel': 'sigmoid', 'model__gamma': 'scale', 'model__coef0': 8, 'model__C': 1, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",0.614525139664804,0.617977528089888,0.617977528089888,0.617977528089888,0.612359550561798,0.616163454899253,0.00232492363912771,18
"17",16,0.141514778137207,0.0214538387408343,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder","False","False","rbf","scale",1,1,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': False, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 1, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",NA,NA,NA,NA,NA,NA,NA,42
"18",17,0.294400024414062,0.0472146661335091,0.07420654296875,0.0052820120369803,"StandardScaler","SimpleImputer","OneHotEncoder","False","False","rbf","scale",1,31,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': False, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 31, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",0.82122905027933,0.797752808988764,0.837078651685393,0.820224719101124,0.831460674157303,0.821549180842383,0.0134723877636653,9
"19",18,0.170635986328125,0.0435551444024226,0,0,"StandardScaler","KNNImputer","OneHotEncoder","False","False","precomputed","scale",5,11,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': False, 'model__probability': False, 'model__kernel': 'precomputed', 'model__gamma': 'scale', 'model__coef0': 5, 'model__C': 11, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",NA,NA,NA,NA,NA,NA,NA,41
"20",19,0.642230319976807,0.142170943553592,0.0420032978057861,0.00943827368441146,"MinMaxScaler","SimpleImputer","OneHotEncoder","False","True","sigmoid","auto",8,21,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': False, 'model__probability': True, 'model__kernel': 'sigmoid', 'model__gamma': 'auto', 'model__coef0': 8, 'model__C': 21, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",0.614525139664804,0.617977528089888,0.617977528089888,0.617977528089888,0.612359550561798,0.616163454899253,0.00232492363912771,18
"21",20,0.171353149414062,0.0230782484681438,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder","True","False","rbf","auto",9,11,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': True, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 9, 'model__C': 11, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",NA,NA,NA,NA,NA,NA,NA,40
"22",21,0.290487241744995,0.0713480671103013,0.0548080444335938,0.0140710123524971,"StandardScaler","SimpleImputer","OneHotEncoder","True","False","linear","auto",3,1,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': True, 'model__probability': False, 'model__kernel': 'linear', 'model__gamma': 'auto', 'model__coef0': 3, 'model__C': 1, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",0.849162011173184,0.814606741573034,0.837078651685393,0.837078651685393,0.837078651685393,0.83500094156048,0.0112197141121627,2
"23",22,0.112822341918945,0.013629350567871,0,0,"StandardScaler","KNNImputer","OrdinalEncoder","False","True","rbf","scale",6,21,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': False, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 6, 'model__C': 21, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",NA,NA,NA,NA,NA,NA,NA,39
"24",23,0.302059364318848,0.0447955621339909,0.0595066070556641,0.014467889934748,"StandardScaler","KNNImputer","OneHotEncoder","True","False","poly","scale",3,41,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': True, 'model__probability': False, 'model__kernel': 'poly', 'model__gamma': 'scale', 'model__coef0': 3, 'model__C': 41, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",0.854748603351955,0.803370786516854,0.853932584269663,0.814606741573034,0.842696629213483,0.833871068984998,0.0210599520007947,5
"25",24,0.123583793640137,0.0279125449841308,0,0,"StandardScaler","SimpleImputer","OrdinalEncoder","True","False","sigmoid","auto",7,41,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': True, 'model__probability': False, 'model__kernel': 'sigmoid', 'model__gamma': 'auto', 'model__coef0': 7, 'model__C': 41, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",NA,NA,NA,NA,NA,NA,NA,50
"26",25,0.557572984695435,0.127496218998471,0.053785514831543,0.0152294549761042,"MinMaxScaler","SimpleImputer","OneHotEncoder","False","True","rbf","auto",6,11,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': False, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 6, 'model__C': 11, 'model': SVC(C=1, coef0=5, kernel='poly', probability=True)}",0.804469273743017,0.803370786516854,0.786516853932584,0.752808988764045,0.786516853932584,0.786736551377817,0.0186672079325663,16
