"","mean_test_score","std_test_score","param_model"
"90",0.973333333333333,0.032659863237109,"LogisticRegression"
"91",0.886666666666667,0.077746025264604,"LogisticRegression"
"92",0.926666666666667,0.0573488351136175,"LogisticRegression"
"93",0.926666666666667,0.0573488351136175,"LogisticRegression"
"94",0.973333333333333,0.032659863237109,"LogisticRegression"
"95",0.96,0.038873012632302,"LogisticRegression"
"96",0.953333333333333,0.0339934634239519,"LogisticRegression"
"97",0.973333333333333,0.032659863237109,"LogisticRegression"
"98",0.96,0.038873012632302,"LogisticRegression"
"99",0.966666666666667,0.0298142396999972,"LogisticRegression"
"100",0.926666666666667,0.0573488351136175,"LogisticRegression"
"101",0.946666666666667,0.0339934634239519,"LogisticRegression"
