"","X","mean_fit_time","std_fit_time","mean_score_time","std_score_time","param_preprocessor__num__scaler","param_preprocessor__num__imputer","param_preprocessor__cat__encoder","param_model__weights","param_model__n_neighbors","param_model__leaf_size","param_model__algorithm","param_model","params","split0_test_score","split1_test_score","split2_test_score","split3_test_score","split4_test_score","mean_test_score","std_test_score","rank_test_score"
"11",10,0.0318080902099609,0.00879779755504998,0.0223622798919678,0.00687207173962273,"MinMaxScaler","SimpleImputer","OneHotEncoder","uniform",40,216,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 40, 'model__leaf_size': 216, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.933333333333333,0.933333333333333,0.966666666666667,0.9,0.966666666666667,0.94,0.0249443825784929,35
"12",11,0.0174091815948486,0.00694024568892497,0.0120989799499512,0.00474609968290435,"MinMaxScaler","SimpleImputer","OneHotEncoder","uniform",7,316,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 7, 'model__leaf_size': 316, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.966666666666667,0.9,1,0.96,0.032659863237109,10
"13",12,0.034597635269165,0.0120290170135288,0.0221490383148193,0.00463244525873636,"StandardScaler","SimpleImputer","OrdinalEncoder","uniform",40,121,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 40, 'model__leaf_size': 121, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.866666666666667,0.933333333333333,0.8,0.866666666666667,0.9,0.873333333333333,0.0442216638714053,49
"14",13,0.0257495403289795,0.00588742584335319,0.0144134521484375,0.00346827737488621,"StandardScaler","SimpleImputer","OneHotEncoder","distance",25,311,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 25, 'model__leaf_size': 311, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.9,0.966666666666667,0.966666666666667,0.933333333333333,1,0.953333333333333,0.0339934634239519,21
"15",14,0.0118591785430908,0.000474198503160299,0.0074089527130127,0.000345825753676916,"MinMaxScaler","KNNImputer","OneHotEncoder","distance",37,6,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 37, 'model__leaf_size': 6, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,1,0.966666666666667,0.0210818510677892,3
"16",15,0.0156882762908936,0.00639198330538872,0.0125570774078369,0.00313983522069356,"MinMaxScaler","SimpleImputer","OrdinalEncoder","uniform",49,181,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 49, 'model__leaf_size': 181, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.866666666666667,0.933333333333333,0.9,0.9,0.933333333333333,0.906666666666667,0.0249443825784929,42
"17",16,0.0205509185791016,0.00796024545298279,0.0149650096893311,0.00446908838801046,"MinMaxScaler","SimpleImputer","OneHotEncoder","uniform",37,156,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 37, 'model__leaf_size': 156, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.9,0.933333333333333,0.966666666666667,0.9,1,0.94,0.038873012632302,35
"18",17,0.0202171802520752,0.00778999397584325,0.0157161712646484,0.00877527964347597,"MinMaxScaler","SimpleImputer","OneHotEncoder","distance",34,221,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 34, 'model__leaf_size': 221, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,1,0.966666666666667,0.0210818510677892,3
"19",18,0.0204741954803467,0.00538254087694395,0.0206595897674561,0.00962848023017691,"StandardScaler","SimpleImputer","OneHotEncoder","uniform",13,271,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 13, 'model__leaf_size': 271, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.9,0.966666666666667,0.933333333333333,0.933333333333333,1,0.946666666666667,0.0339934634239519,27
"20",19,0.0212212085723877,0.00432835969518138,0.0177258968353271,0.00588794741874828,"StandardScaler","SimpleImputer","OneHotEncoder","uniform",25,121,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 25, 'model__leaf_size': 121, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.9,0.966666666666667,0.933333333333333,0.9,1,0.94,0.038873012632302,40
"21",20,0.0235629081726074,0.00502227475911515,0.0184053421020508,0.00205260717758278,"MinMaxScaler","KNNImputer","OneHotEncoder","distance",34,6,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 34, 'model__leaf_size': 6, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,1,0.966666666666667,0.0210818510677892,3
"22",21,0.0221939563751221,0.00507084656611658,0.0173558235168457,0.00388543051441753,"StandardScaler","KNNImputer","OrdinalEncoder","uniform",16,211,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 16, 'model__leaf_size': 211, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.9,0.966666666666667,0.9,0.933333333333333,1,0.94,0.038873012632302,35
"23",22,0.0157308101654053,0.000470232049077245,0.0134662628173828,0.000503281789901291,"StandardScaler","KNNImputer","OrdinalEncoder","uniform",34,86,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 34, 'model__leaf_size': 86, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.866666666666667,0.933333333333333,0.866666666666667,0.9,0.966666666666667,0.906666666666667,0.038873012632302,42
"24",23,0.0238611221313477,0.00267953103379336,0.0224880218505859,0.0044668498899098,"MinMaxScaler","KNNImputer","OneHotEncoder","uniform",31,181,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 31, 'model__leaf_size': 181, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.966666666666667,0.9,1,0.96,0.032659863237109,10
"25",24,0.0242366790771484,0.00545326581808652,0.0212722301483154,0.00942383185873419,"StandardScaler","SimpleImputer","OneHotEncoder","uniform",40,276,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 40, 'model__leaf_size': 276, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.866666666666667,0.933333333333333,0.8,0.866666666666667,0.9,0.873333333333333,0.0442216638714053,49
"26",25,0.027470064163208,0.00477398359596355,0.0240280628204346,0.00620761493477242,"StandardScaler","KNNImputer","OrdinalEncoder","uniform",13,81,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 13, 'model__leaf_size': 81, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.9,0.966666666666667,0.933333333333333,0.933333333333333,1,0.946666666666667,0.0339934634239519,27
"27",26,0.0225699424743652,0.00766974893537627,0.0132431983947754,0.00438010455462578,"StandardScaler","SimpleImputer","OneHotEncoder","uniform",19,61,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 19, 'model__leaf_size': 61, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.9,0.966666666666667,0.933333333333333,0.933333333333333,1,0.946666666666667,0.0339934634239519,27
"28",27,0.0150005340576172,0.00642661746867002,0.0106651306152344,0.00370175591603043,"MinMaxScaler","KNNImputer","OneHotEncoder","distance",40,296,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 40, 'model__leaf_size': 296, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.933333333333333,0.933333333333333,1,0.96,0.0249443825784929,10
"29",28,0.0240298271179199,0.00761884872071636,0.0183157444000244,0.00526820362283063,"MinMaxScaler","SimpleImputer","OrdinalEncoder","uniform",1,96,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 1, 'model__leaf_size': 96, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,21
"30",29,0.0209146499633789,0.00650204944649419,0.0202768325805664,0.00551231450716831,"MinMaxScaler","KNNImputer","OrdinalEncoder","uniform",13,181,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 13, 'model__leaf_size': 181, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.966666666666667,0.9,1,0.96,0.032659863237109,10
"31",30,0.0242568016052246,0.00947778361134296,0.0182963848114014,0.0045145900483236,"StandardScaler","SimpleImputer","OneHotEncoder","uniform",34,301,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 34, 'model__leaf_size': 301, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.866666666666667,0.933333333333333,0.866666666666667,0.9,0.966666666666667,0.906666666666667,0.038873012632302,42
"32",31,0.0223853588104248,0.00792836711046245,0.0180354118347168,0.00555252660016339,"MinMaxScaler","KNNImputer","OrdinalEncoder","uniform",1,211,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 1, 'model__leaf_size': 211, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,21
"33",32,0.0133228302001953,0.00151251594321395,0.0115269660949707,0.000971809472252103,"MinMaxScaler","KNNImputer","OrdinalEncoder","uniform",43,231,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 43, 'model__leaf_size': 231, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.9,0.933333333333333,0.933333333333333,0.9,0.966666666666667,0.926666666666667,0.0249443825784929,41
"34",33,0.0183084487915039,0.0104313787038718,0.0158703327178955,0.00768738964740987,"MinMaxScaler","SimpleImputer","OneHotEncoder","uniform",16,286,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 16, 'model__leaf_size': 286, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,1,0.933333333333333,1,0.973333333333333,0.0249443825784929,1
"35",34,0.0206397533416748,0.00630845986111247,0.0161766052246094,0.00552340958194333,"StandardScaler","KNNImputer","OneHotEncoder","uniform",7,211,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 7, 'model__leaf_size': 211, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.966666666666667,0.9,1,0.96,0.032659863237109,10
"36",35,0.0248357772827148,0.00319110973756877,0.0230014801025391,0.00206052535745199,"MinMaxScaler","KNNImputer","OneHotEncoder","uniform",31,211,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 31, 'model__leaf_size': 211, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.966666666666667,0.9,1,0.96,0.032659863237109,10
"37",36,0.0257482528686523,0.00846538231140336,0.0160986423492432,0.00473779417476641,"MinMaxScaler","SimpleImputer","OrdinalEncoder","distance",10,296,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 10, 'model__leaf_size': 296, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.966666666666667,0.966666666666667,0.966666666666667,0.9,1,0.96,0.032659863237109,10
"38",37,0.0282299518585205,0.0044485590776414,0.0227030754089355,0.0029761030873789,"StandardScaler","SimpleImputer","OneHotEncoder","uniform",37,66,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 37, 'model__leaf_size': 66, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.866666666666667,0.933333333333333,0.866666666666667,0.9,0.966666666666667,0.906666666666667,0.038873012632302,42
"39",38,0.0153196334838867,0.00348159848052817,0.0121801853179932,0.0014400063881262,"StandardScaler","KNNImputer","OrdinalEncoder","uniform",34,46,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 34, 'model__leaf_size': 46, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.866666666666667,0.933333333333333,0.866666666666667,0.9,0.966666666666667,0.906666666666667,0.038873012632302,42
"40",39,0.0128585338592529,0.00138024750900057,0.012168550491333,0.00430166721865958,"MinMaxScaler","SimpleImputer","OneHotEncoder","uniform",40,341,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 40, 'model__leaf_size': 341, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=131, n_neighbors=4)}",0.933333333333333,0.933333333333333,0.966666666666667,0.9,0.966666666666667,0.94,0.0249443825784929,35
