"","X","mean_fit_time","std_fit_time","mean_score_time","std_score_time","param_preprocessor__num__scaler","param_preprocessor__num__imputer","param_preprocessor__cat__encoder","param_model__solver","param_model__multi_class","param_model__C","param_model","params","split0_test_score","split1_test_score","split2_test_score","split3_test_score","split4_test_score","mean_test_score","std_test_score","rank_test_score"
"24",23,0.0577804565429687,0.00825499861716105,0.0100640296936035,0.00448238549335483,"StandardScaler","SimpleImputer","OrdinalEncoder","saga","ovr",41,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 41, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,30
"25",24,0.0339670658111572,0.0124737950414976,0.00916900634765625,0.00585508692098441,"StandardScaler","SimpleImputer","OrdinalEncoder","saga","multinomial",11,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 11, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",1,1,0.933333333333333,0.933333333333333,1,0.973333333333333,0.032659863237109,1
"26",25,0.050512170791626,0.0135874549383971,0.00694727897644043,0.00240376793023628,"StandardScaler","SimpleImputer","OneHotEncoder","saga","ovr",26,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 26, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,30
"27",26,0.0577921390533447,0.018592638161142,0.00664868354797363,0.00296662791749169,"StandardScaler","KNNImputer","OrdinalEncoder","saga","ovr",46,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 46, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,30
"28",27,0.0530990600585938,0.00641888241139737,0.00823836326599121,0.00351186184943182,"MinMaxScaler","KNNImputer","OneHotEncoder","saga","ovr",41,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 41, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.9,0.966666666666667,0.933333333333333,0.9,1,0.94,0.038873012632302,40
"29",28,0.0452357292175293,0.0106756736364451,0.00719799995422363,0.00169934471270414,"StandardScaler","KNNImputer","OrdinalEncoder","saga","ovr",31,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 31, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,30
"30",29,0.0502867221832275,0.00668890304253661,0.00647101402282715,0.00164402181920602,"MinMaxScaler","SimpleImputer","OneHotEncoder","saga","multinomial",26,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 26, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.966666666666667,1,0.933333333333333,0.9,1,0.96,0.038873012632302,21
"31",30,0.0490640163421631,0.00693357634047668,0.00880393981933594,0.00292243331284967,"StandardScaler","SimpleImputer","OrdinalEncoder","saga","multinomial",36,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 36, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",1,1,0.933333333333333,0.933333333333333,1,0.973333333333333,0.032659863237109,1
"32",31,0.0322497844696045,0.00849910700093104,0.00845346450805664,0.00293740626375681,"StandardScaler","SimpleImputer","OrdinalEncoder","saga","ovr",1,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 1, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.833333333333333,0.966666666666667,0.933333333333333,0.9,1,0.926666666666667,0.0573488351136175,43
"33",32,0.0354248046875,0.0142621601991233,0.00840773582458496,0.00464607202725051,"StandardScaler","KNNImputer","OneHotEncoder","saga","multinomial",11,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 11, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",1,1,0.933333333333333,0.933333333333333,1,0.973333333333333,0.032659863237109,1
"34",33,0.0413319110870361,0.0135675928977315,0.00800738334655762,0.00395453131749027,"StandardScaler","SimpleImputer","OneHotEncoder","saga","multinomial",6,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 6, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",1,1,0.933333333333333,0.933333333333333,1,0.973333333333333,0.032659863237109,1
"35",34,0.0441228866577148,0.00908010780486857,0.0103611946105957,0.00637358784967582,"MinMaxScaler","KNNImputer","OneHotEncoder","saga","multinomial",16,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 16, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.966666666666667,1,0.933333333333333,0.9,1,0.96,0.038873012632302,21
"36",35,0.0374476909637451,0.00852714219533294,0.012139892578125,0.00591153917928459,"StandardScaler","SimpleImputer","OneHotEncoder","saga","multinomial",1,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 1, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.966666666666667,1,0.933333333333333,0.9,1,0.96,0.038873012632302,21
"37",36,0.047345495223999,0.0138021251976656,0.0132243633270264,0.00553163892908644,"StandardScaler","KNNImputer","OrdinalEncoder","saga","multinomial",46,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 46, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",1,1,0.933333333333333,0.933333333333333,1,0.973333333333333,0.032659863237109,1
"38",37,0.0563321113586426,0.00139330268958308,0.0111423015594482,0.00144001463667765,"StandardScaler","KNNImputer","OneHotEncoder","saga","ovr",6,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 6, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.933333333333333,0.966666666666667,0.933333333333333,0.9,1,0.946666666666667,0.0339934634239519,38
"39",38,0.0360878944396973,0.00886140969647486,0.00927724838256836,0.00450315379579386,"StandardScaler","KNNImputer","OneHotEncoder","saga","multinomial",26,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 26, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",1,1,0.933333333333333,0.933333333333333,1,0.973333333333333,0.032659863237109,1
"40",39,0.03153395652771,0.0049678184731827,0.0123176097869873,0.00632082540562991,"MinMaxScaler","SimpleImputer","OneHotEncoder","saga","ovr",1,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 1, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.766666666666667,0.933333333333333,0.866666666666667,0.866666666666667,1,0.886666666666667,0.077746025264604,50
"41",40,0.0477448463439941,0.0219151262335333,0.00905551910400391,0.00303603941737432,"MinMaxScaler","KNNImputer","OrdinalEncoder","saga","ovr",16,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 16, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.833333333333333,0.966666666666667,0.933333333333333,0.9,1,0.926666666666667,0.0573488351136175,43
"42",41,0.0343760967254639,0.00835042588412597,0.0111483097076416,0.00610564144672284,"MinMaxScaler","KNNImputer","OrdinalEncoder","saga","ovr",6,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 6, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.833333333333333,0.966666666666667,0.933333333333333,0.9,1,0.926666666666667,0.0573488351136175,43
"43",42,0.039120626449585,0.00722192344775674,0.011660623550415,0.00482932955153268,"StandardScaler","KNNImputer","OneHotEncoder","saga","multinomial",26,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 26, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",1,1,0.933333333333333,0.933333333333333,1,0.973333333333333,0.032659863237109,1
"44",43,0.0324541091918945,0.0118836162991412,0.00742402076721191,0.00277373043375108,"MinMaxScaler","KNNImputer","OrdinalEncoder","saga","multinomial",16,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 16, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.966666666666667,1,0.933333333333333,0.9,1,0.96,0.038873012632302,21
"45",44,0.0532955646514893,0.0101913892232613,0.00637717247009277,0.0013951832542613,"StandardScaler","SimpleImputer","OneHotEncoder","saga","ovr",11,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 11, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,30
"46",45,0.0440536975860596,0.00817468079928568,0.00982108116149902,0.00449555361074132,"StandardScaler","KNNImputer","OrdinalEncoder","saga","multinomial",26,"LogisticRegression","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 26, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",1,1,0.933333333333333,0.933333333333333,1,0.973333333333333,0.032659863237109,1
"47",46,0.0236993312835693,0.00613006475844213,0.0057197093963623,0.000265922742019163,"MinMaxScaler","SimpleImputer","OneHotEncoder","saga","multinomial",21,"LogisticRegression","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 21, 'model': LogisticRegression(C=11, multi_class='multinomial', solver='saga')}",0.966666666666667,1,0.933333333333333,0.9,1,0.96,0.038873012632302,21
