"","X","mean_fit_time","std_fit_time","mean_score_time","std_score_time","param_preprocessor__num__scaler","param_preprocessor__num__imputer","param_preprocessor__cat__encoder","param_model__n_estimators","param_model__max_features","param_model__criterion","param_model__bootstrap","param_model","params","split0_test_score","split1_test_score","split2_test_score","split3_test_score","split4_test_score","mean_test_score","std_test_score","rank_test_score"
"11",10,1.96709837913513,0.411584446972888,0.202527475357056,0.0517799201302972,"MinMaxScaler","KNNImputer","OneHotEncoder",121,"sqrt","gini","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__n_estimators': 121, 'model__max_features': 'sqrt', 'model__criterion': 'gini', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",0.837988826815642,0.808988764044944,0.859550561797753,0.803370786516854,0.859550561797753,0.833889900194589,0.0240217534267865,14
"12",11,0.197380352020264,0.0443048722015121,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder",131,"sqrt","entropy","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 131, 'model__max_features': 'sqrt', 'model__criterion': 'entropy', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,40
"13",12,0.947418785095215,0.0867053841065055,0.0889105796813965,0.00554374249065983,"StandardScaler","SimpleImputer","OneHotEncoder",46,"log2","entropy","False","RandomForestClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__n_estimators': 46, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",0.843575418994413,0.814606741573034,0.887640449438202,0.837078651685393,0.859550561797753,0.848490364697759,0.024320941167136,1
"14",13,1.84910273551941,0.192301737235693,0.138067150115967,0.0415632083471851,"MinMaxScaler","SimpleImputer","OneHotEncoder",126,"log2","gini","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__n_estimators': 126, 'model__max_features': 'log2', 'model__criterion': 'gini', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",0.815642458100559,0.797752808988764,0.887640449438202,0.803370786516854,0.848314606741573,0.83054422195719,0.0335007483262189,18
"15",14,0.224495601654053,0.0514173579477788,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder",26,"log2","gini","True","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 26, 'model__max_features': 'log2', 'model__criterion': 'gini', 'model__bootstrap': True, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,25
"16",15,1.09218249320984,0.149450197468454,0.117663908004761,0.0537992004937824,"MinMaxScaler","SimpleImputer","OneHotEncoder",76,"log2","gini","True","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__n_estimators': 76, 'model__max_features': 'log2', 'model__criterion': 'gini', 'model__bootstrap': True, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",0.826815642458101,0.786516853932584,0.870786516853933,0.814606741573034,0.870786516853933,0.833902454334317,0.0328292878231294,13
"17",16,0.220226764678955,0.0412390636264119,0,0,"StandardScaler","KNNImputer","OrdinalEncoder",81,"log2","gini","True","RandomForestClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 81, 'model__max_features': 'log2', 'model__criterion': 'gini', 'model__bootstrap': True, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,48
"18",17,0.186150789260864,0.0325088188160437,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder",141,"log2","entropy","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 141, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,47
"19",18,0.624824953079224,0.150823253052265,0.0867202758789063,0.0296765167756235,"StandardScaler","SimpleImputer","OneHotEncoder",41,"log2","gini","True","RandomForestClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__n_estimators': 41, 'model__max_features': 'log2', 'model__criterion': 'gini', 'model__bootstrap': True, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",0.815642458100559,0.797752808988764,0.882022471910112,0.825842696629214,0.865168539325843,0.837285794990898,0.0314358178119511,8
"20",19,0.273276090621948,0.0872422451981536,0.0525708198547363,0.0121294386786392,"StandardScaler","KNNImputer","OneHotEncoder",6,"log2","entropy","False","RandomForestClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__n_estimators': 6, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",0.759776536312849,0.792134831460674,0.853932584269663,0.820224719101124,0.837078651685393,0.812629464565941,0.033391197494436,23
"21",20,0.218373870849609,0.0450228724796391,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder",66,"log2","entropy","True","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 66, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__bootstrap': True, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,46
"22",21,0.224029207229614,0.0239857015680731,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder",131,"log2","gini","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 131, 'model__max_features': 'log2', 'model__criterion': 'gini', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,45
"23",22,0.206662940979004,0.032379839425557,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder",121,"log2","entropy","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 121, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,44
"24",23,1.72810130119324,0.227297253893583,0.143182849884033,0.0153409809694789,"StandardScaler","SimpleImputer","OneHotEncoder",106,"log2","entropy","False","RandomForestClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__n_estimators': 106, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",0.843575418994413,0.803370786516854,0.898876404494382,0.820224719101124,0.876404494382023,0.848490364697759,0.0351477777104072,1
"25",24,0.847710752487183,0.041079241244834,0.0863341331481934,0.0306319089113503,"MinMaxScaler","SimpleImputer","OneHotEncoder",56,"sqrt","entropy","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__n_estimators': 56, 'model__max_features': 'sqrt', 'model__criterion': 'entropy', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",0.854748603351955,0.814606741573034,0.870786516853933,0.808988764044944,0.870786516853933,0.84398342853556,0.0269826475918786,3
"26",25,0.219858741760254,0.0160992252212116,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder",46,"sqrt","gini","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 46, 'model__max_features': 'sqrt', 'model__criterion': 'gini', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,41
"27",26,0.302839469909668,0.040393109085738,0.0558347702026367,0.011727836679233,"StandardScaler","KNNImputer","OneHotEncoder",6,"sqrt","gini","False","RandomForestClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__n_estimators': 6, 'model__max_features': 'sqrt', 'model__criterion': 'gini', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",0.826815642458101,0.825842696629214,0.792134831460674,0.803370786516854,0.831460674157303,0.815924926244429,0.0153746828675192,22
"28",27,2.80207176208496,0.30791606053556,0.223571348190308,0.0355010412633596,"MinMaxScaler","KNNImputer","OneHotEncoder",181,"log2","gini","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__n_estimators': 181, 'model__max_features': 'log2', 'model__criterion': 'gini', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",0.837988826815642,0.792134831460674,0.882022471910112,0.803370786516854,0.859550561797753,0.835013495700207,0.0336470056428625,11
"29",28,0.168555116653442,0.0264112176462874,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder",51,"sqrt","gini","True","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 51, 'model__max_features': 'sqrt', 'model__criterion': 'gini', 'model__bootstrap': True, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,39
"30",29,1.31932201385498,0.334309189539169,0.110197067260742,0.0467857141715961,"MinMaxScaler","SimpleImputer","OneHotEncoder",81,"log2","entropy","True","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__n_estimators': 81, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__bootstrap': True, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",0.849162011173184,0.831460674157303,0.882022471910112,0.803370786516854,0.848314606741573,0.842866110099805,0.0256612926804608,5
"31",30,0.225284719467163,0.0573436685825443,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder",131,"log2","entropy","True","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 131, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__bootstrap': True, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,37
"32",31,0.157851219177246,0.0237844961896562,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder",31,"log2","gini","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 31, 'model__max_features': 'log2', 'model__criterion': 'gini', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,35
"33",32,1.89985699653625,0.288397657504073,0.150930643081665,0.0485725125164559,"MinMaxScaler","SimpleImputer","OneHotEncoder",146,"sqrt","gini","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__n_estimators': 146, 'model__max_features': 'sqrt', 'model__criterion': 'gini', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",0.832402234636871,0.820224719101124,0.870786516853933,0.797752808988764,0.865168539325843,0.837266963781307,0.0274864711391368,9
"34",33,0.205808210372925,0.0320156159993891,0,0,"StandardScaler","SimpleImputer","OrdinalEncoder",91,"sqrt","entropy","False","RandomForestClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 91, 'model__max_features': 'sqrt', 'model__criterion': 'entropy', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,36
"35",34,0.214138984680176,0.0495447784576377,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder",151,"log2","gini","True","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 151, 'model__max_features': 'log2', 'model__criterion': 'gini', 'model__bootstrap': True, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,49
"36",35,0.178288555145264,0.0103714146665869,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder",96,"sqrt","entropy","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 96, 'model__max_features': 'sqrt', 'model__criterion': 'entropy', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,34
"37",36,0.173332595825195,0.0302110673770236,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder",101,"log2","entropy","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 101, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,26
"38",37,2.83258666992187,0.316191494615928,0.188896989822388,0.0531112212041196,"MinMaxScaler","KNNImputer","OneHotEncoder",191,"sqrt","entropy","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__n_estimators': 191, 'model__max_features': 'sqrt', 'model__criterion': 'entropy', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",0.837988826815642,0.808988764044944,0.853932584269663,0.803370786516854,0.853932584269663,0.831642709183353,0.0216631166424594,17
"39",38,0.206838798522949,0.0320941080452458,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder",186,"sqrt","entropy","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 186, 'model__max_features': 'sqrt', 'model__criterion': 'entropy', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,27
"40",39,0.233734941482544,0.063380579864472,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder",146,"log2","entropy","True","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 146, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__bootstrap': True, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,33
"41",40,0.56275839805603,0.158037473951337,0.0708821773529053,0.0114392122004478,"MinMaxScaler","KNNImputer","OneHotEncoder",26,"sqrt","entropy","True","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__n_estimators': 26, 'model__max_features': 'sqrt', 'model__criterion': 'entropy', 'model__bootstrap': True, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",0.804469273743017,0.808988764044944,0.853932584269663,0.797752808988764,0.859550561797753,0.824938798568828,0.026272026341476,21
"42",41,0.194751977920532,0.0119306606214671,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder",166,"sqrt","gini","False","RandomForestClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 166, 'model__max_features': 'sqrt', 'model__criterion': 'gini', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,29
"43",42,0.21760687828064,0.0345410887004442,0,0,"StandardScaler","KNNImputer","OrdinalEncoder",161,"log2","entropy","False","RandomForestClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__n_estimators': 161, 'model__max_features': 'log2', 'model__criterion': 'entropy', 'model__bootstrap': False, 'model': RandomForestClassifier(bootstrap=False, criterion='entropy',
                       max_features='log2', n_estimators=46)}",NA,NA,NA,NA,NA,NA,NA,28
