"","X","mean_fit_time","std_fit_time","mean_score_time","std_score_time","param_preprocessor__num__scaler","param_preprocessor__num__imputer","param_preprocessor__cat__encoder","param_model__solver","param_model__learning_rate","param_model__hidden_layer_sizes","param_model__activation","param_model","params","split0_test_score","split1_test_score","split2_test_score","split3_test_score","split4_test_score","mean_test_score","std_test_score","rank_test_score"
"11",10,0.275645399093628,0.0554984913605502,0,0,"StandardScaler","SimpleImputer","OrdinalEncoder","adam","adaptive","(150,)","tanh","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'adam', 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (150,), 'model__activation': 'tanh', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,40
"12",11,0.323652982711792,0.111637139596448,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder","adam","constant","(20,)","identity","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'adam', 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (20,), 'model__activation': 'identity', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,42
"13",12,19.8667002677917,4.51814928304957,0.0875949382781982,0.0261023704960015,"StandardScaler","KNNImputer","OneHotEncoder","adam","constant","(100, 150)","relu","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'adam', 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (100, 150), 'model__activation': 'relu', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.793296089385475,0.797752808988764,0.814606741573034,0.814606741573034,0.831460674157303,0.810344611135522,0.0136486278023653,9
"14",13,25.279264497757,0.67000778458812,0.0837600231170654,0.0279488409185596,"StandardScaler","KNNImputer","OneHotEncoder","sgd","constant","(200,)","logistic","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'sgd', 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (200,), 'model__activation': 'logistic', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.614525139664804,0.634831460674157,0.617977528089888,0.623595505617977,0.617977528089888,0.621781432427343,0.00714405010979518,22
"15",14,13.4635283470154,3.9512938743358,0.0716659069061279,0.0104880364756873,"MinMaxScaler","KNNImputer","OneHotEncoder","lbfgs","constant","(100, 100)","identity","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'lbfgs', 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (100, 100), 'model__activation': 'identity', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.709497206703911,0.825842696629214,0.747191011235955,0.797752808988764,0.797752808988764,0.775607306509321,0.0416712661530131,19
"16",15,0.19420804977417,0.0231887351634035,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder","sgd","invscaling","(100,)","identity","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'sgd', 'model__learning_rate': 'invscaling', 'model__hidden_layer_sizes': (100,), 'model__activation': 'identity', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,49
"17",16,26.7755122661591,1.25555367082677,0.0728627681732178,0.0213912169318875,"StandardScaler","SimpleImputer","OneHotEncoder","sgd","adaptive","(200,)","tanh","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'sgd', 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (200,), 'model__activation': 'tanh', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.798882681564246,0.780898876404494,0.797752808988764,0.775280898876405,0.831460674157303,0.796855187998242,0.0196087223280723,16
"18",17,26.8658985137939,9.98038456582362,0.0463685989379883,0.0174439424530297,"StandardScaler","SimpleImputer","OneHotEncoder","lbfgs","invscaling","(200, 5)","identity","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'lbfgs', 'model__learning_rate': 'invscaling', 'model__hidden_layer_sizes': (200, 5), 'model__activation': 'identity', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.70391061452514,0.803370786516854,0.758426966292135,0.780898876404494,0.803370786516854,0.769995606051095,0.0370074213570777,21
"19",18,34.7516891002655,2.31925234545066,0.0642255783081055,0.0063321372123749,"MinMaxScaler","SimpleImputer","OneHotEncoder","adam","invscaling","(200, 5)","tanh","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'adam', 'model__learning_rate': 'invscaling', 'model__hidden_layer_sizes': (200, 5), 'model__activation': 'tanh', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.826815642458101,0.803370786516854,0.825842696629214,0.797752808988764,0.837078651685393,0.818172117255665,0.0150135465612357,3
"20",19,0.205090475082397,0.0533049475149983,0,0,"StandardScaler","SimpleImputer","OrdinalEncoder","sgd","adaptive","(560, 50)","relu","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'sgd', 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (560, 50), 'model__activation': 'relu', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,43
"21",20,0.226535606384277,0.0212800727494405,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder","sgd","invscaling","(250,)","tanh","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'sgd', 'model__learning_rate': 'invscaling', 'model__hidden_layer_sizes': (250,), 'model__activation': 'tanh', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,44
"22",21,0.266823101043701,0.0166629489667986,0,0,"StandardScaler","KNNImputer","OrdinalEncoder","lbfgs","invscaling","(200, 5)","tanh","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'lbfgs', 'model__learning_rate': 'invscaling', 'model__hidden_layer_sizes': (200, 5), 'model__activation': 'tanh', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,45
"23",22,0.277207899093628,0.0145838642624224,0,0,"StandardScaler","KNNImputer","OrdinalEncoder","adam","adaptive","(560, 4)","tanh","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'adam', 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (560, 4), 'model__activation': 'tanh', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,46
"24",23,0.28543906211853,0.0402942573496926,0,0,"StandardScaler","KNNImputer","OrdinalEncoder","sgd","constant","(20,)","relu","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'sgd', 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (20,), 'model__activation': 'relu', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,47
"25",24,0.22843074798584,0.0320669247665704,0,0,"StandardScaler","SimpleImputer","OrdinalEncoder","lbfgs","invscaling","(560, 4)","tanh","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'lbfgs', 'model__learning_rate': 'invscaling', 'model__hidden_layer_sizes': (560, 4), 'model__activation': 'tanh', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,33
"26",25,5.65619049072266,1.11910853469369,0.0642611980438232,0.0197084649168643,"StandardScaler","SimpleImputer","OneHotEncoder","sgd","adaptive","(20,)","logistic","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'sgd', 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (20,), 'model__activation': 'logistic', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.614525139664804,0.617977528089888,0.617977528089888,0.617977528089888,0.617977528089888,0.617287050404871,0.00138095537003324,23
"27",26,20.7758862495422,1.34238656835729,0.0789018154144287,0.0293034031851666,"MinMaxScaler","KNNImputer","OneHotEncoder","sgd","adaptive","(100, 150)","relu","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'sgd', 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (100, 150), 'model__activation': 'relu', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.810055865921788,0.803370786516854,0.780898876404494,0.752808988764045,0.786516853932584,0.786730274307953,0.0200284509307455,17
"28",27,0.176865673065186,0.0408990372074168,0,0,"StandardScaler","SimpleImputer","OrdinalEncoder","lbfgs","invscaling","(200,)","logistic","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'lbfgs', 'model__learning_rate': 'invscaling', 'model__hidden_layer_sizes': (200,), 'model__activation': 'logistic', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,34
"29",28,40.8596001148224,6.97138155610713,0.0757411956787109,0.0253309951986254,"MinMaxScaler","SimpleImputer","OneHotEncoder","lbfgs","constant","(200, 5)","logistic","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'lbfgs', 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (200, 5), 'model__activation': 'logistic', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.793296089385475,0.792134831460674,0.837078651685393,0.797752808988764,0.837078651685393,0.81146820664114,0.0209947953784481,8
"30",29,30.960303401947,2.31632136438222,0.0880239486694336,0.0199969576315951,"MinMaxScaler","KNNImputer","OneHotEncoder","adam","constant","(250,)","identity","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'adam', 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (250,), 'model__activation': 'identity', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.826815642458101,0.797752808988764,0.803370786516854,0.814606741573034,0.825842696629214,0.813677735233193,0.0116729637412969,7
"31",30,47.6070412158966,12.48057790929,0.0682694435119629,0.00872779977165618,"MinMaxScaler","SimpleImputer","OneHotEncoder","lbfgs","constant","(560, 4)","identity","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'lbfgs', 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (560, 4), 'model__activation': 'identity', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.692737430167598,0.808988764044944,0.752808988764045,0.792134831460674,0.814606741573034,0.772255351202059,0.0452535930032226,20
"32",31,24.2125288486481,0.553340287831076,0.0739424705505371,0.0190582604113059,"MinMaxScaler","KNNImputer","OneHotEncoder","adam","adaptive","(100, 100)","logistic","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'adam', 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (100, 100), 'model__activation': 'logistic', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.826815642458101,0.769662921348315,0.792134831460674,0.814606741573034,0.820224719101124,0.804688971188249,0.0210415864696121,15
"33",32,0.251453351974487,0.0344465641228138,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder","adam","adaptive","(100,)","logistic","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'adam', 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (100,), 'model__activation': 'logistic', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,41
"34",33,34.6751914978027,2.51071564541069,0.0655647754669189,0.0193614056535508,"MinMaxScaler","SimpleImputer","OneHotEncoder","adam","invscaling","(250,)","relu","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'adam', 'model__learning_rate': 'invscaling', 'model__hidden_layer_sizes': (250,), 'model__activation': 'relu', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.82122905027933,0.803370786516854,0.825842696629214,0.808988764044944,0.825842696629214,0.817054798819911,0.00921077391711624,6
"35",34,9.31992921829224,2.04594605753892,0.0520683288574219,0.0238254849665701,"MinMaxScaler","SimpleImputer","OneHotEncoder","adam","adaptive","(80, 80)","identity","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'adam', 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (80, 80), 'model__activation': 'identity', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.82122905027933,0.775280898876405,0.797752808988764,0.814606741573034,0.837078651685393,0.809189630280585,0.0211314608594896,11
"36",35,47.4468146324158,16.5726346196317,0.0747955322265625,0.0206881032745464,"MinMaxScaler","SimpleImputer","OneHotEncoder","lbfgs","invscaling","(640, 20)","identity","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'lbfgs', 'model__learning_rate': 'invscaling', 'model__hidden_layer_sizes': (640, 20), 'model__activation': 'identity', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.70391061452514,0.820224719101124,0.758426966292135,0.803370786516854,0.831460674157303,0.783478752118511,0.0469188756423194,18
"37",36,0.253860092163086,0.0329859234493959,0,0,"StandardScaler","SimpleImputer","OrdinalEncoder","sgd","invscaling","(560, 4)","relu","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'sgd', 'model__learning_rate': 'invscaling', 'model__hidden_layer_sizes': (560, 4), 'model__activation': 'relu', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,27
"38",37,15.5549375534058,3.31130366331446,0.0652602195739746,0.0153076136826372,"StandardScaler","KNNImputer","OneHotEncoder","adam","adaptive","(100, 150)","relu","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'adam', 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (100, 150), 'model__activation': 'relu', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.804469273743017,0.786516853932584,0.814606741573034,0.814606741573034,0.814606741573034,0.806961270478941,0.0109502867579312,14
"39",38,0.230891036987305,0.0565119629103018,0,0,"StandardScaler","SimpleImputer","OrdinalEncoder","lbfgs","constant","(560, 50)","tanh","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'lbfgs', 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (560, 50), 'model__activation': 'tanh', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,26
"40",39,0.21858057975769,0.0208195837566562,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder","adam","adaptive","(200,)","logistic","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'adam', 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (200,), 'model__activation': 'logistic', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,31
"41",40,0.267328977584839,0.0117856949837402,0,0,"StandardScaler","SimpleImputer","OrdinalEncoder","lbfgs","constant","(80, 80)","relu","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'lbfgs', 'model__learning_rate': 'constant', 'model__hidden_layer_sizes': (80, 80), 'model__activation': 'relu', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,32
"42",41,2.94600853919983,0.426108387296066,0.0732202053070068,0.014618179804371,"MinMaxScaler","KNNImputer","OneHotEncoder","sgd","invscaling","(150,)","identity","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'sgd', 'model__learning_rate': 'invscaling', 'model__hidden_layer_sizes': (150,), 'model__activation': 'identity', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.743016759776536,0.48876404494382,0.623595505617977,0.297752808988764,0.578651685393258,0.546356160944071,0.148865568098904,25
"43",42,0.216454648971558,0.0335131830300932,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder","adam","invscaling","(20,)","identity","MLPClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'adam', 'model__learning_rate': 'invscaling', 'model__hidden_layer_sizes': (20,), 'model__activation': 'identity', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",NA,NA,NA,NA,NA,NA,NA,28
"44",43,5.45462164878845,0.766052064198195,0.0502428531646728,0.0161908933954131,"StandardScaler","SimpleImputer","OneHotEncoder","adam","adaptive","(20,)","identity","MLPClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'adam', 'model__learning_rate': 'adaptive', 'model__hidden_layer_sizes': (20,), 'model__activation': 'identity', 'model': MLPClassifier(activation='logistic', solver='lbfgs')}",0.82122905027933,0.764044943820225,0.808988764044944,0.831460674157303,0.825842696629214,0.810313225786203,0.0242900900641572,10
