"","X","mean_fit_time","std_fit_time","mean_score_time","std_score_time","param_preprocessor__num__scaler","param_preprocessor__num__imputer","param_preprocessor__cat__encoder","param_model__shrinking","param_model__probability","param_model__kernel","param_model__gamma","param_model__coef0","param_model__C","param_model","params","split0_test_score","split1_test_score","split2_test_score","split3_test_score","split4_test_score","mean_test_score","std_test_score","rank_test_score"
"11",10,0.309800577163696,0.0680849017165277,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder","False","True","rbf","auto",1,31,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': False, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 31, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,38
"12",11,0.326932239532471,0.0693187990864051,0.0855323314666748,0.0159704964230971,"StandardScaler","SimpleImputer","OneHotEncoder","True","False","rbf","scale",1,1,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': True, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 1, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.832402234636871,0.820224719101124,0.797752808988764,0.808988764044944,0.859550561797753,0.823783817713891,0.0212730407035235,12
"13",12,0.233293342590332,0.0320041588272437,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder","False","True","rbf","scale",1,11,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': False, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 11, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,39
"14",13,0.265211248397827,0.0147649834920791,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder","False","False","rbf","auto",1,11,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': False, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 11, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,40
"15",14,0.245469045639038,0.0157869635646112,0,0,"StandardScaler","KNNImputer","OrdinalEncoder","True","True","rbf","auto",1,1,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': True, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 1, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,42
"16",15,0.792091274261475,0.0640968548601359,0.0765940189361572,0.0126851341931748,"StandardScaler","SimpleImputer","OneHotEncoder","False","True","rbf","auto",1,21,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': False, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 21, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.810055865921788,0.808988764044944,0.786516853932584,0.752808988764045,0.797752808988764,0.791224656330425,0.0210272284083527,16
"17",16,0.431864738464355,0.031947940054942,0.0908287048339844,0.027217372595611,"MinMaxScaler","KNNImputer","OneHotEncoder","False","False","rbf","scale",1,21,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': False, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 21, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.860335195530726,0.831460674157303,0.887640449438202,0.820224719101124,0.859550561797753,0.851842320005021,0.0237829189609898,4
"18",17,0.208550643920898,0.0167832724707721,0,0,"StandardScaler","SimpleImputer","OrdinalEncoder","False","False","rbf","auto",1,41,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': False, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 41, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,49
"19",18,0.200671148300171,0.024394497247281,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder","False","True","rbf","auto",1,21,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': False, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 21, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,43
"20",19,0.264750289916992,0.0388161507226787,0,0,"StandardScaler","KNNImputer","OrdinalEncoder","True","False","rbf","scale",1,41,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': True, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 41, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,44
"21",20,0.323968839645386,0.0696956256528764,0,0,"StandardScaler","SimpleImputer","OrdinalEncoder","False","False","rbf","scale",1,21,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': False, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 21, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,45
"22",21,0.391369819641113,0.131823646198941,0.0708510875701904,0.0112865515842202,"MinMaxScaler","KNNImputer","OneHotEncoder","True","False","rbf","scale",1,11,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': True, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 11, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.854748603351955,0.831460674157303,0.882022471910112,0.820224719101124,0.853932584269663,0.848477810558032,0.0213641841027857,7
"23",22,0.806259775161743,0.178676274198222,0.0680956363677978,0.0253631422134072,"MinMaxScaler","SimpleImputer","OneHotEncoder","False","True","rbf","scale",1,41,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': False, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 41, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.860335195530726,0.837078651685393,0.887640449438202,0.820224719101124,0.865168539325843,0.854089511016258,0.0233392903875065,1
"24",23,0.251491403579712,0.0618408297683832,0.0649166107177734,0.0277585178912497,"MinMaxScaler","SimpleImputer","OneHotEncoder","True","False","rbf","auto",1,21,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': True, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 21, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.804469273743017,0.803370786516854,0.786516853932584,0.752808988764045,0.786516853932584,0.786736551377817,0.0186672079325663,17
"25",24,0.267019510269165,0.0666067102143159,0.0632640361785889,0.0228358020229768,"MinMaxScaler","KNNImputer","OneHotEncoder","True","False","rbf","auto",1,31,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': True, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 31, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.804469273743017,0.803370786516854,0.786516853932584,0.752808988764045,0.786516853932584,0.786736551377817,0.0186672079325663,17
"26",25,0.294734668731689,0.0929705354026789,0.0642471313476562,0.0198724989297587,"StandardScaler","KNNImputer","OneHotEncoder","True","False","rbf","auto",1,41,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': True, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 41, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.815642458100559,0.808988764044944,0.786516853932584,0.752808988764045,0.808988764044944,0.794589165777415,0.0231027417765291,13
"27",26,0.188633584976196,0.0557494025243238,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder","False","True","rbf","auto",1,41,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': False, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 41, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,47
"28",27,0.30999584197998,0.0479800930767765,0.0619611740112305,0.0312420159649167,"StandardScaler","SimpleImputer","OneHotEncoder","True","False","rbf","scale",1,31,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': True, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 31, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.843575418994413,0.808988764044944,0.853932584269663,0.814606741573034,0.898876404494382,0.843995982675287,0.0322490510647859,8
"29",28,0.215915966033936,0.0332910920847389,0,0,"StandardScaler","KNNImputer","OrdinalEncoder","True","False","rbf","scale",1,11,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': True, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 11, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,48
"30",29,0.210407972335815,0.0316329713944329,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder","True","False","rbf","scale",1,1,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': True, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 1, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,34
"31",30,0.226338768005371,0.0407236614612844,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder","False","False","rbf","scale",1,21,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': False, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 21, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,41
"32",31,0.958967065811157,0.0985807114592911,0.0532236576080322,0.0171651991808822,"MinMaxScaler","KNNImputer","OneHotEncoder","True","True","rbf","scale",1,21,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': True, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 21, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.854748603351955,0.831460674157303,0.887640449438202,0.820224719101124,0.859550561797753,0.850725001569267,0.0234870675789389,5
"33",32,0.403980255126953,0.0923633795948918,0.0932210922241211,0.0287289489849174,"StandardScaler","KNNImputer","OneHotEncoder","False","False","rbf","scale",1,21,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': False, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 21, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.854748603351955,0.808988764044944,0.853932584269663,0.814606741573034,0.882022471910112,0.842859833029941,0.0273610944770267,9
"34",33,0.16537036895752,0.0490845367805815,0,0,"StandardScaler","KNNImputer","OrdinalEncoder","True","True","rbf","auto",1,21,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': True, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 21, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,31
"35",34,0.306502389907837,0.0800369546090616,0.0660431861877441,0.015996500914175,"StandardScaler","KNNImputer","OneHotEncoder","False","False","rbf","auto",1,31,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': False, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 31, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.815642458100559,0.808988764044944,0.786516853932584,0.752808988764045,0.803370786516854,0.793465570271797,0.0225039529248033,14
"36",35,0.222590398788452,0.0250913541482497,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder","True","True","rbf","auto",1,21,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': True, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 21, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,28
"37",36,0.824824619293213,0.0870796205074192,0.0892302513122559,0.0190193974553827,"StandardScaler","KNNImputer","OneHotEncoder","False","True","rbf","auto",1,1,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': False, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 1, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.687150837988827,0.769662921348315,0.696629213483146,0.747191011235955,0.769662921348315,0.734059381080911,0.0355220853303767,22
"38",37,0.231222486495972,0.0265830338387054,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder","True","False","rbf","auto",1,21,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': True, 'model__probability': False, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 21, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,27
"39",38,0.795663118362427,0.231139328491998,0.0674521923065186,0.0291744728896713,"StandardScaler","SimpleImputer","OneHotEncoder","False","True","rbf","auto",1,1,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': False, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 1, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.687150837988827,0.769662921348315,0.696629213483146,0.747191011235955,0.764044943820225,0.732935785575293,0.0344508411798966,23
"40",39,0.661258363723755,0.10727187403111,0.0545438766479492,0.0174130264140468,"StandardScaler","KNNImputer","OneHotEncoder","True","True","rbf","scale",1,1,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': True, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 1, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.837988826815642,0.820224719101124,0.803370786516854,0.808988764044944,0.859550561797753,0.826024731655263,0.0205143190388166,11
"41",40,0.157828092575073,0.031492949957479,0,0,"MinMaxScaler","SimpleImputer","OrdinalEncoder","True","True","rbf","auto",1,41,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': True, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 41, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,25
"42",41,0.185881090164185,0.030577046996516,0,0,"MinMaxScaler","KNNImputer","OrdinalEncoder","False","True","rbf","scale",1,11,"SVC","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': False, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 11, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,32
"43",42,0.267156219482422,0.0199424942813256,0,0,"StandardScaler","KNNImputer","OrdinalEncoder","True","True","rbf","scale",1,31,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__shrinking': True, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'scale', 'model__coef0': 1, 'model__C': 31, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",NA,NA,NA,NA,NA,NA,NA,24
"44",43,0.929028511047363,0.02740086902842,0.0942445278167725,0.0106474911241825,"StandardScaler","KNNImputer","OneHotEncoder","False","True","rbf","auto",1,31,"SVC","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__shrinking': False, 'model__probability': True, 'model__kernel': 'rbf', 'model__gamma': 'auto', 'model__coef0': 1, 'model__C': 31, 'model': SVC(C=41, coef0=1, probability=True, shrinking=False)}",0.815642458100559,0.808988764044944,0.786516853932584,0.752808988764045,0.803370786516854,0.793465570271797,0.0225039529248033,14
