"","X","mean_fit_time","std_fit_time","mean_score_time","std_score_time","param_preprocessor__num__scaler","param_preprocessor__num__imputer","param_preprocessor__cat__encoder","param_model__weights","param_model__n_neighbors","param_model__leaf_size","param_model__algorithm","param_model","params","split0_test_score","split1_test_score","split2_test_score","split3_test_score","split4_test_score","mean_test_score","std_test_score","rank_test_score"
"11",10,0.0241837501525879,0.00782144872073233,0.0102217197418213,0.00380842180844947,"StandardScaler","SimpleImputer","OneHotEncoder","distance",46,46,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 46, 'model__leaf_size': 46, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=266, n_neighbors=28,
                     weights='distance')}",0.866666666666667,0.933333333333333,0.933333333333333,0.933333333333333,1,0.933333333333333,0.0421637021355784,17
"12",11,0.0146346092224121,0.0041683414378498,0.00772385597229004,0.000391698300827364,"MinMaxScaler","KNNImputer","OrdinalEncoder","distance",46,346,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 46, 'model__leaf_size': 346, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=266, n_neighbors=28,
                     weights='distance')}",0.966666666666667,0.966666666666667,0.933333333333333,0.933333333333333,1,0.96,0.0249443825784929,4
"13",12,0.0293600559234619,0.0033938888771558,0.0158071041107178,0.00760946056722684,"MinMaxScaler","SimpleImputer","OrdinalEncoder","distance",25,21,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 25, 'model__leaf_size': 21, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=266, n_neighbors=28,
                     weights='distance')}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,10
"14",13,0.0220423698425293,0.00220203160413444,0.0178536415100098,0.00625543243963854,"StandardScaler","KNNImputer","OneHotEncoder","distance",1,146,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 1, 'model__leaf_size': 146, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=266, n_neighbors=28,
                     weights='distance')}",0.933333333333333,0.966666666666667,0.933333333333333,0.9,1,0.946666666666667,0.0339934634239519,15
"15",14,0.0322220325469971,0.00592048697162168,0.0239928245544434,0.00466038612460348,"StandardScaler","SimpleImputer","OrdinalEncoder","uniform",43,11,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 43, 'model__leaf_size': 11, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=266, n_neighbors=28,
                     weights='distance')}",0.833333333333333,0.933333333333333,0.833333333333333,0.866666666666667,0.9,0.873333333333333,0.038873012632302,19
"16",15,0.0187835693359375,0.00683178550233972,0.0139377593994141,0.00614415461283139,"StandardScaler","KNNImputer","OneHotEncoder","distance",4,156,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 4, 'model__leaf_size': 156, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=266, n_neighbors=28,
                     weights='distance')}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,10
"17",16,0.0271229267120361,0.00725191140711075,0.0126935005187988,0.00588061050464605,"StandardScaler","SimpleImputer","OneHotEncoder","distance",34,16,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 34, 'model__leaf_size': 16, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=266, n_neighbors=28,
                     weights='distance')}",0.9,0.966666666666667,0.933333333333333,0.933333333333333,1,0.946666666666667,0.0339934634239519,13
"18",17,0.0259000301361084,0.00312486514812995,0.0186637878417969,0.00618273066025634,"MinMaxScaler","SimpleImputer","OneHotEncoder","uniform",7,146,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 7, 'model__leaf_size': 146, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=266, n_neighbors=28,
                     weights='distance')}",0.966666666666667,0.966666666666667,0.966666666666667,0.9,1,0.96,0.032659863237109,4
"19",18,0.0253151416778564,0.00708195437352076,0.0197635173797607,0.00210868658733525,"MinMaxScaler","SimpleImputer","OneHotEncoder","uniform",10,176,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 10, 'model__leaf_size': 176, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=266, n_neighbors=28,
                     weights='distance')}",0.966666666666667,0.966666666666667,0.966666666666667,0.9,1,0.96,0.032659863237109,4
"20",19,0.0234593868255615,0.00918012403345426,0.00713658332824707,0.0015572496999073,"StandardScaler","SimpleImputer","OrdinalEncoder","distance",7,56,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 7, 'model__leaf_size': 56, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='ball_tree', leaf_size=266, n_neighbors=28,
                     weights='distance')}",0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,1,0.966666666666667,0.0210818510677892,1
