"","mean_test_score","std_test_score","param_model"
"2",0.913333333333333,0.0266666666666667,"KNeighborsClassifier"
"3",0.96,0.0249443825784929,"KNeighborsClassifier"
"4",0.966666666666667,0.0210818510677892,"KNeighborsClassifier"
"5",0.96,0.0249443825784929,"KNeighborsClassifier"
"6",0.966666666666667,0.0210818510677892,"KNeighborsClassifier"
"7",0.94,0.038873012632302,"KNeighborsClassifier"
"8",0.873333333333333,0.0442216638714053,"KNeighborsClassifier"
"9",0.96,0.032659863237109,"KNeighborsClassifier"
"10",0.953333333333333,0.0339934634239519,"KNeighborsClassifier"
"11",0.946666666666667,0.0339934634239519,"KNeighborsClassifier"
"12",0.933333333333333,0.0421637021355784,"KNeighborsClassifier"
"13",0.96,0.0249443825784929,"KNeighborsClassifier"
"14",0.953333333333333,0.0339934634239519,"KNeighborsClassifier"
"15",0.946666666666667,0.0339934634239519,"KNeighborsClassifier"
"16",0.873333333333333,0.038873012632302,"KNeighborsClassifier"
"17",0.953333333333333,0.0339934634239519,"KNeighborsClassifier"
"18",0.946666666666667,0.0339934634239519,"KNeighborsClassifier"
"19",0.96,0.032659863237109,"KNeighborsClassifier"
"20",0.96,0.032659863237109,"KNeighborsClassifier"
"21",0.966666666666667,0.0210818510677892,"KNeighborsClassifier"
"22",0.926666666666667,0.0573488351136175,"LogisticRegression"
"23",0.966666666666667,0.0298142396999972,"LogisticRegression"
"24",0.953333333333333,0.0339934634239519,"LogisticRegression"
"25",0.973333333333333,0.032659863237109,"LogisticRegression"
"26",0.953333333333333,0.0339934634239519,"LogisticRegression"
"27",0.953333333333333,0.0339934634239519,"LogisticRegression"
"28",0.953333333333333,0.0339934634239519,"LogisticRegression"
"29",0.946666666666667,0.0339934634239519,"LogisticRegression"
"30",0.953333333333333,0.0339934634239519,"LogisticRegression"
"31",0.966666666666667,0.0298142396999972,"LogisticRegression"
"32",0.973333333333333,0.032659863237109,"LogisticRegression"
"33",0.886666666666667,0.077746025264604,"LogisticRegression"
"34",0.94,0.038873012632302,"LogisticRegression"
"35",0.94,0.038873012632302,"LogisticRegression"
"36",0.953333333333333,0.0339934634239519,"LogisticRegression"
"37",0.973333333333333,0.032659863237109,"LogisticRegression"
"38",0.973333333333333,0.032659863237109,"LogisticRegression"
"39",0.973333333333333,0.032659863237109,"LogisticRegression"
"40",0.973333333333333,0.032659863237109,"LogisticRegression"
"41",0.96,0.038873012632302,"LogisticRegression"
"42",0.94,0.032659863237109,"MLPClassifier"
"43",0.66,0.0533333333333333,"MLPClassifier"
"44",0.973333333333333,0.032659863237109,"MLPClassifier"
"45",0.706666666666667,0.0489897948556636,"MLPClassifier"
"46",0.96,0.0249443825784929,"MLPClassifier"
"47",0.966666666666667,0.0421637021355784,"MLPClassifier"
"48",0.806666666666667,0.0679869268479038,"MLPClassifier"
"49",0.96,0.0133333333333333,"MLPClassifier"
"50",0.96,0.0249443825784929,"MLPClassifier"
"51",0.846666666666667,0.077746025264604,"MLPClassifier"
"52",0.946666666666667,0.0163299316185545,"MLPClassifier"
"53",0.333333333333333,0,"MLPClassifier"
"54",0.913333333333333,0.0618241233033047,"MLPClassifier"
"55",0.88,0.0748331477354788,"MLPClassifier"
"56",0.946666666666667,0.04,"MLPClassifier"
"57",0.953333333333333,0.0452155332208351,"MLPClassifier"
"58",0.96,0.038873012632302,"MLPClassifier"
"59",0.866666666666667,0.0666666666666667,"MLPClassifier"
"60",0.973333333333333,0.032659863237109,"MLPClassifier"
"61",0.966666666666667,0.0298142396999972,"MLPClassifier"
"62",0.946666666666667,0.0452155332208351,"RandomForestClassifier"
"63",0.953333333333333,0.0339934634239519,"RandomForestClassifier"
"64",0.96,0.0249443825784929,"RandomForestClassifier"
"65",0.953333333333333,0.0339934634239519,"RandomForestClassifier"
"66",0.96,0.032659863237109,"RandomForestClassifier"
"67",0.96,0.032659863237109,"RandomForestClassifier"
"68",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"69",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"70",0.96,0.032659863237109,"RandomForestClassifier"
"71",0.96,0.0249443825784929,"RandomForestClassifier"
"72",0.96,0.0249443825784929,"RandomForestClassifier"
"73",0.953333333333333,0.0339934634239519,"RandomForestClassifier"
"74",0.96,0.0249443825784929,"RandomForestClassifier"
"75",0.96,0.032659863237109,"RandomForestClassifier"
"76",0.96,0.032659863237109,"RandomForestClassifier"
"77",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"78",0.96,0.0249443825784929,"RandomForestClassifier"
"79",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"80",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"81",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"82",0.22,0.0618241233033047,"SVC"
"83",0.96,0.038873012632302,"SVC"
"84",0.96,0.038873012632302,"SVC"
"85",0.973333333333333,0.0249443825784929,"SVC"
"86",0.966666666666667,0.0365148371670111,"SVC"
"87",NA,NA,"SVC"
"88",0.806666666666667,0.12,"SVC"
"89",0.966666666666667,0.0421637021355784,"SVC"
"90",NA,NA,"SVC"
"91",0.96,0.038873012632302,"SVC"
"92",0.96,0.038873012632302,"SVC"
"93",NA,NA,"SVC"
"94",NA,NA,"SVC"
"95",NA,NA,"SVC"
"96",0.766666666666667,0.0699205898780101,"SVC"
"97",0.986666666666667,0.0266666666666667,"SVC"
"98",0.873333333333333,0.0646357314322177,"SVC"
"99",0.966666666666667,0.0365148371670111,"SVC"
"100",0.966666666666667,0.0210818510677892,"SVC"
"101",NA,NA,"SVC"
