,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessor__num__scaler,param_preprocessor__num__imputer,param_preprocessor__cat__encoder,param_model__weights,param_model__n_neighbors,param_model__leaf_size,param_model__algorithm,param_model,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
20,0.026009273529052735,0.0036027588884031156,0.024665069580078126,0.003315757094258024,MinMaxScaler(),KNNImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",uniform,40,346,kd_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 40, 'model__leaf_size': 346, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9333333333333333,0.9333333333333333,0.9666666666666667,0.9,0.9666666666666667,0.9400000000000001,0.024944382578492935,34
21,0.02102832794189453,0.00747561976685522,0.020052242279052734,0.01047685969438768,MinMaxScaler(),KNNImputer(),OneHotEncoder(handle_unknown='ignore'),uniform,4,151,kd_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 4, 'model__leaf_size': 151, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9666666666666667,0.9666666666666667,1.0,0.9333333333333333,1.0,0.9733333333333334,0.024944382578492935,1
22,0.0204617977142334,0.0033492334807518173,0.01577286720275879,0.005384502941805623,MinMaxScaler(),SimpleImputer(),OneHotEncoder(handle_unknown='ignore'),distance,4,66,ball_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 4, 'model__leaf_size': 66, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,14
23,0.026669836044311522,0.00519219155822933,0.01932072639465332,0.0037663021774040147,MinMaxScaler(),SimpleImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",uniform,10,96,kd_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 10, 'model__leaf_size': 96, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9,1.0,0.96,0.03265986323710903,5
24,0.024882078170776367,0.003467462953913254,0.027147722244262696,0.0035843944758766977,StandardScaler(),SimpleImputer(),OneHotEncoder(handle_unknown='ignore'),uniform,7,181,kd_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 7, 'model__leaf_size': 181, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9,1.0,0.96,0.03265986323710903,5
25,0.0300234317779541,0.007395025075670404,0.024356603622436523,0.006941772876356717,MinMaxScaler(),SimpleImputer(),OneHotEncoder(handle_unknown='ignore'),uniform,46,316,ball_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 46, 'model__leaf_size': 316, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.8666666666666667,0.9333333333333333,0.9333333333333333,0.9,0.9333333333333333,0.9133333333333333,0.026666666666666658,43
26,0.024144649505615234,0.009151446273935548,0.021396923065185546,0.010386149336602457,StandardScaler(),KNNImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",uniform,28,281,ball_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 28, 'model__leaf_size': 281, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9,0.9666666666666667,0.8666666666666667,0.9,1.0,0.9266666666666665,0.04898979485566355,39
27,0.022440099716186525,0.005383028230507288,0.01070418357849121,0.002932539670822305,MinMaxScaler(),SimpleImputer(strategy='most_frequent'),OneHotEncoder(handle_unknown='ignore'),distance,40,51,ball_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 40, 'model__leaf_size': 51, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,5
28,0.02698655128479004,0.006182807292424384,0.01712636947631836,0.004368289331824344,StandardScaler(),KNNImputer(),OneHotEncoder(handle_unknown='ignore'),distance,37,241,kd_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 37, 'model__leaf_size': 241, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9,0.9333333333333333,0.9666666666666667,0.9333333333333333,1.0,0.9466666666666667,0.03399346342395189,28
29,0.027549934387207032,0.010355583215050233,0.015053653717041015,0.00795766424889607,StandardScaler(),KNNImputer(),OneHotEncoder(handle_unknown='ignore'),distance,31,266,ball_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 31, 'model__leaf_size': 266, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9,0.9666666666666667,0.9666666666666667,0.9333333333333333,1.0,0.9533333333333334,0.03399346342395189,14
30,0.024727344512939453,0.006453889369341566,0.014156579971313477,0.006672011760563165,StandardScaler(),SimpleImputer(strategy='most_frequent'),OneHotEncoder(handle_unknown='ignore'),distance,16,71,kd_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 16, 'model__leaf_size': 71, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9333333333333333,1.0,0.96,0.024944382578492935,5
31,0.021811771392822265,0.008824875256331011,0.013846492767333985,0.0042221028219052385,MinMaxScaler(),KNNImputer(),OneHotEncoder(handle_unknown='ignore'),uniform,13,61,kd_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 13, 'model__leaf_size': 61, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9,1.0,0.96,0.03265986323710903,5
32,0.03161764144897461,0.011469434962075755,0.01804060935974121,0.0056697595373977954,StandardScaler(),SimpleImputer(strategy='most_frequent'),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",uniform,49,146,ball_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 49, 'model__leaf_size': 146, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.8,0.9333333333333333,0.8333333333333334,0.9,0.9,0.8733333333333334,0.04898979485566355,48
33,0.024896907806396484,0.009883090124353934,0.018681097030639648,0.009449001173843277,StandardScaler(),KNNImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",uniform,22,61,kd_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 22, 'model__leaf_size': 61, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9399999999999998,0.038873012632301994,35
34,0.02534351348876953,0.00824798788342029,0.011482763290405273,0.004562038512964729,StandardScaler(),SimpleImputer(strategy='most_frequent'),OneHotEncoder(handle_unknown='ignore'),distance,40,1,ball_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 40, 'model__leaf_size': 1, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9,0.9333333333333333,0.9666666666666667,0.9333333333333333,1.0,0.9466666666666667,0.03399346342395189,28
35,0.019632959365844728,0.003906593842549165,0.017938804626464844,0.007592057331963042,StandardScaler(),SimpleImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",uniform,37,211,kd_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 37, 'model__leaf_size': 211, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.8666666666666667,0.9333333333333333,0.8666666666666667,0.9,0.9666666666666667,0.9066666666666666,0.038873012632301994,45
36,0.02556586265563965,0.0076285568373464655,0.019940757751464845,0.00460750966455931,StandardScaler(),SimpleImputer(),OneHotEncoder(handle_unknown='ignore'),distance,43,286,kd_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 43, 'model__leaf_size': 286, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9,0.9333333333333333,0.9666666666666667,0.9333333333333333,1.0,0.9466666666666667,0.03399346342395189,28
37,0.019905662536621092,0.008162318348415269,0.01128978729248047,0.005682875430681173,MinMaxScaler(),KNNImputer(n_neighbors=10),OneHotEncoder(handle_unknown='ignore'),distance,10,106,ball_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 10, 'model__leaf_size': 106, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9,1.0,0.96,0.03265986323710903,5
38,0.023666524887084962,0.005741379913726936,0.013640689849853515,0.0051160770623773465,MinMaxScaler(),KNNImputer(n_neighbors=10),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",distance,7,121,ball_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 7, 'model__leaf_size': 121, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,14
39,0.027304983139038085,0.004516113217495939,0.019101428985595702,0.006378480903007309,MinMaxScaler(),SimpleImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",distance,7,71,kd_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 7, 'model__leaf_size': 71, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,14
40,0.02388172149658203,0.007041982146096053,0.020784854888916016,0.004201989666729065,MinMaxScaler(),SimpleImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",uniform,13,341,kd_tree,"KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 13, 'model__leaf_size': 341, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=151, n_neighbors=4)}",0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9,1.0,0.96,0.03265986323710903,5
