,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_preprocessor__num__scaler,param_preprocessor__num__imputer,param_preprocessor__cat__encoder,param_model__solver,param_model__multi_class,param_model__C,param_model,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0,0.06706480979919434,0.016734054017794778,0.03490080833435059,0.0156346970477873,StandardScaler(),SimpleImputer(strategy='most_frequent'),OneHotEncoder(handle_unknown='ignore'),saga,multinomial,16,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 16, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",1.0,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9733333333333334,0.03265986323710903,1
1,0.07674765586853027,0.03936645218803708,0.01808938980102539,0.005304712012961835,StandardScaler(),SimpleImputer(strategy='most_frequent'),OneHotEncoder(handle_unknown='ignore'),saga,multinomial,26,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 26, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",1.0,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9733333333333334,0.03265986323710903,1
2,0.08573660850524903,0.030354794007096713,0.011555624008178712,0.004717007445958907,MinMaxScaler(),SimpleImputer(strategy='most_frequent'),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",saga,ovr,16,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 16, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.8333333333333334,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9266666666666665,0.0573488351136175,44
3,0.06819267272949218,0.020172975686384594,0.0123138427734375,0.004827327258444869,StandardScaler(),SimpleImputer(strategy='most_frequent'),OneHotEncoder(handle_unknown='ignore'),saga,ovr,6,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 6, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.9333333333333333,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9466666666666665,0.03399346342395189,34
4,0.07775745391845704,0.03682654078424206,0.00886363983154297,0.0036715217154346708,MinMaxScaler(),SimpleImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",saga,ovr,36,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 36, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.9,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9399999999999998,0.038873012632301994,35
5,0.07226166725158692,0.023665693264302085,0.017419958114624025,0.00627646274460556,StandardScaler(),SimpleImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",saga,multinomial,21,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 21, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",1.0,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9733333333333334,0.03265986323710903,1
6,0.03938384056091308,0.009198529180563225,0.008598423004150391,0.0045766683180012285,StandardScaler(),SimpleImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",saga,ovr,46,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 46, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.9666666666666667,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9533333333333334,0.03399346342395189,25
7,0.04388303756713867,0.010739736354402181,0.013254070281982422,0.0018032413731754115,MinMaxScaler(),SimpleImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",saga,multinomial,16,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 16, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.9666666666666667,1.0,0.9333333333333333,0.9,1.0,0.9600000000000002,0.038873012632301994,18
8,0.03594760894775391,0.021768981421469883,0.006863689422607422,0.0009216802761229932,StandardScaler(),KNNImputer(n_neighbors=10),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",saga,multinomial,26,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'multinomial', 'model__C': 26, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",1.0,1.0,0.9333333333333333,0.9333333333333333,1.0,0.9733333333333334,0.03265986323710903,1
9,0.04173297882080078,0.010794786748524174,0.00848994255065918,0.0031497402258204616,MinMaxScaler(),KNNImputer(),"OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999)",saga,ovr,6,"LogisticRegression(C=16, multi_class='multinomial', solver='saga')","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__solver': 'saga', 'model__multi_class': 'ovr', 'model__C': 6, 'model': LogisticRegression(C=16, multi_class='multinomial', solver='saga')}",0.8333333333333334,0.9666666666666667,0.9333333333333333,0.9,1.0,0.9266666666666665,0.0573488351136175,44
