"","mean_test_score","std_test_score","param_model"
"109",0.973333333333333,0.032659863237109,"MLPClassifier"
"110",0.953333333333333,0.0163299316185545,"MLPClassifier"
"111",0.486666666666667,0.183303027798234,"MLPClassifier"
"112",0.966666666666667,0.0298142396999972,"MLPClassifier"
"113",0.973333333333333,0.032659863237109,"MLPClassifier"
"114",0.333333333333333,0,"MLPClassifier"
"115",0.96,0.0249443825784929,"MLPClassifier"
"116",0.953333333333333,0.0163299316185545,"MLPClassifier"
"117",0.706666666666667,0.038873012632302,"MLPClassifier"
"118",0.953333333333333,0.0266666666666667,"MLPClassifier"
"119",0.566666666666667,0.122927259430572,"MLPClassifier"
"120",0.72,0.0266666666666667,"MLPClassifier"
"121",0.973333333333333,0.032659863237109,"MLPClassifier"
"122",0.946666666666667,0.0339934634239519,"MLPClassifier"
"123",0.96,0.038873012632302,"MLPClassifier"
"124",0.966666666666667,0.0298142396999972,"MLPClassifier"
"125",0.966666666666667,0.0298142396999972,"MLPClassifier"
"126",0.333333333333333,0,"MLPClassifier"
"127",0.973333333333333,0.032659863237109,"MLPClassifier"
"128",0.613333333333333,0.200665559243899,"MLPClassifier"
"129",0.973333333333333,0.032659863237109,"MLPClassifier"
"130",0.64,0.171787983023002,"MLPClassifier"
"131",0.973333333333333,0.032659863237109,"MLPClassifier"
"132",0.96,0.038873012632302,"MLPClassifier"
"133",0.76,0.0489897948556636,"MLPClassifier"
"134",0.966666666666667,0.0421637021355784,"MLPClassifier"
"135",0.933333333333333,0.0298142396999972,"MLPClassifier"
"136",0.96,0.038873012632302,"MLPClassifier"
"137",0.953333333333333,0.0163299316185545,"MLPClassifier"
"138",0.96,0.0249443825784929,"MLPClassifier"
"139",0.953333333333333,0.0163299316185545,"MLPClassifier"
"140",0.833333333333333,0.0666666666666667,"MLPClassifier"
"141",0.973333333333333,0.032659863237109,"MLPClassifier"
"142",0.76,0.0611010092660779,"MLPClassifier"
"143",0.946666666666667,0.0266666666666667,"MLPClassifier"
"144",0.973333333333333,0.032659863237109,"MLPClassifier"
"145",0.973333333333333,0.032659863237109,"MLPClassifier"
"146",0.386666666666667,0.116619037896906,"MLPClassifier"
"147",0.333333333333333,0,"MLPClassifier"
"148",0.96,0.0249443825784929,"MLPClassifier"
"149",0.973333333333333,0.032659863237109,"MLPClassifier"
"150",0.373333333333333,0.155492050529208,"MLPClassifier"
"151",0.946666666666667,0.0452155332208351,"MLPClassifier"
"152",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"153",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"154",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"155",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"156",0.953333333333333,0.0339934634239519,"RandomForestClassifier"
"157",0.96,0.032659863237109,"RandomForestClassifier"
"158",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"159",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"160",0.96,0.032659863237109,"RandomForestClassifier"
"161",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"162",0.96,0.032659863237109,"RandomForestClassifier"
"163",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"164",0.96,0.032659863237109,"RandomForestClassifier"
"165",0.96,0.032659863237109,"RandomForestClassifier"
"166",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"167",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"168",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"169",0.96,0.0249443825784929,"RandomForestClassifier"
"170",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"171",0.96,0.0249443825784929,"RandomForestClassifier"
"172",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"173",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"174",0.953333333333333,0.0339934634239519,"RandomForestClassifier"
"175",0.953333333333333,0.0339934634239519,"RandomForestClassifier"
"176",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"177",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"178",0.96,0.0249443825784929,"RandomForestClassifier"
"179",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"180",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"181",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"182",0.96,0.0249443825784929,"RandomForestClassifier"
"183",0.96,0.0249443825784929,"RandomForestClassifier"
"184",0.953333333333333,0.0339934634239519,"RandomForestClassifier"
"185",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"186",0.96,0.032659863237109,"RandomForestClassifier"
"187",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"188",0.953333333333333,0.0339934634239519,"RandomForestClassifier"
"189",0.953333333333333,0.0339934634239519,"RandomForestClassifier"
"190",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"191",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"192",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"193",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"194",0.953333333333333,0.0339934634239519,"RandomForestClassifier"
"195",0.96,0.032659863237109,"RandomForestClassifier"
"196",0.953333333333333,0.0339934634239519,"RandomForestClassifier"
"197",0.946666666666667,0.0452155332208351,"RandomForestClassifier"
"198",0.96,0.0249443825784929,"RandomForestClassifier"
"199",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"200",0.966666666666667,0.0210818510677892,"RandomForestClassifier"
"201",0.953333333333333,0.0339934634239519,"RandomForestClassifier"
"202",0.96,0.038873012632302,"SVC"
"203",0.966666666666667,0.0298142396999972,"SVC"
"204",0.966666666666667,0.0210818510677892,"SVC"
"205",0.96,0.038873012632302,"SVC"
"206",0.96,0.038873012632302,"SVC"
"207",0.96,0.0249443825784929,"SVC"
"208",0.966666666666667,0.0298142396999972,"SVC"
"209",0.973333333333333,0.0249443825784929,"SVC"
"210",0.96,0.038873012632302,"SVC"
"211",0.96,0.038873012632302,"SVC"
"212",0.96,0.038873012632302,"SVC"
"213",0.966666666666667,0.0210818510677892,"SVC"
"214",0.96,0.038873012632302,"SVC"
"215",0.96,0.0249443825784929,"SVC"
"216",0.973333333333333,0.0249443825784929,"SVC"
"217",0.96,0.038873012632302,"SVC"
"218",0.966666666666667,0.0298142396999972,"SVC"
"219",0.966666666666667,0.0210818510677892,"SVC"
"220",0.973333333333333,0.032659863237109,"SVC"
"221",0.953333333333333,0.0339934634239519,"SVC"
"222",0.96,0.038873012632302,"SVC"
"223",0.966666666666667,0.0298142396999972,"SVC"
"224",0.973333333333333,0.0249443825784929,"SVC"
"225",0.96,0.0249443825784929,"SVC"
"226",0.953333333333333,0.0339934634239519,"SVC"
"227",0.966666666666667,0.0298142396999972,"SVC"
"228",0.973333333333333,0.032659863237109,"SVC"
"229",0.966666666666667,0.0210818510677892,"SVC"
"230",0.96,0.038873012632302,"SVC"
"231",0.966666666666667,0.0298142396999972,"SVC"
"232",0.966666666666667,0.0298142396999972,"SVC"
"233",0.96,0.038873012632302,"SVC"
"234",0.96,0.038873012632302,"SVC"
"235",0.973333333333333,0.0249443825784929,"SVC"
"236",0.973333333333333,0.0249443825784929,"SVC"
"237",0.96,0.0249443825784929,"SVC"
"238",0.953333333333333,0.0339934634239519,"SVC"
"239",0.973333333333333,0.0249443825784929,"SVC"
"240",0.966666666666667,0.0298142396999972,"SVC"
"241",0.973333333333333,0.032659863237109,"SVC"
"242",0.966666666666667,0.0298142396999972,"SVC"
"243",0.96,0.038873012632302,"SVC"
"244",0.966666666666667,0.0298142396999972,"SVC"
"245",0.973333333333333,0.0249443825784929,"SVC"
"246",0.966666666666667,0.0210818510677892,"SVC"
"247",0.966666666666667,0.0210818510677892,"SVC"
"248",0.96,0.038873012632302,"SVC"
"249",0.966666666666667,0.0298142396999972,"SVC"
"250",0.966666666666667,0.0210818510677892,"SVC"
"251",0.966666666666667,0.0298142396999972,"SVC"
