"","X","mean_fit_time","std_fit_time","mean_score_time","std_score_time","param_preprocessor__num__scaler","param_preprocessor__num__imputer","param_preprocessor__cat__encoder","param_model__weights","param_model__n_neighbors","param_model__leaf_size","param_model__algorithm","param_model","params","split0_test_score","split1_test_score","split2_test_score","split3_test_score","split4_test_score","mean_test_score","std_test_score","rank_test_score"
"11",10,0.022551441192627,0.00573875537111218,0.0227461814880371,0.0121079375067224,"StandardScaler","KNNImputer","OrdinalEncoder","uniform",1,71,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 1, 'model__leaf_size': 71, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.933333333333333,0.966666666666667,0.933333333333333,0.9,1,0.946666666666667,0.0339934634239519,35
"12",11,0.0232279300689697,0.00830593144526549,0.0140066623687744,0.00514330252891797,"MinMaxScaler","SimpleImputer","OneHotEncoder","uniform",19,136,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 19, 'model__leaf_size': 136, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.933333333333333,0.966666666666667,0.933333333333333,0.933333333333333,1,0.953333333333333,0.0266666666666667,21
"13",12,0.0337354183197021,0.00282504288365038,0.0246708869934082,0.00562606532465773,"MinMaxScaler","SimpleImputer","OneHotEncoder","uniform",13,26,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 13, 'model__leaf_size': 26, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.966666666666667,0.9,1,0.96,0.032659863237109,9
"14",13,0.0215017318725586,0.00679676075301716,0.0190574645996094,0.00759796447660142,"StandardScaler","SimpleImputer","OrdinalEncoder","uniform",43,186,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 43, 'model__leaf_size': 186, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.833333333333333,0.933333333333333,0.833333333333333,0.866666666666667,0.9,0.873333333333333,0.038873012632302,47
"15",14,0.0240808963775635,0.00623625765948344,0.0152853488922119,0.00448841079686188,"MinMaxScaler","SimpleImputer","OneHotEncoder","distance",37,271,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 37, 'model__leaf_size': 271, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,1,0.966666666666667,0.0210818510677892,2
"16",15,0.0152159214019775,0.00325821872895681,0.0190208911895752,0.0126407792686666,"MinMaxScaler","SimpleImputer","OrdinalEncoder","uniform",22,316,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 22, 'model__leaf_size': 316, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.933333333333333,0.966666666666667,0.966666666666667,0.9,1,0.953333333333333,0.0339934634239519,21
"17",16,0.0233930110931396,0.00440163358860753,0.0212211608886719,0.0045366152635262,"StandardScaler","KNNImputer","OrdinalEncoder","uniform",40,11,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 40, 'model__leaf_size': 11, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.866666666666667,0.933333333333333,0.8,0.866666666666667,0.9,0.873333333333333,0.0442216638714053,47
"18",17,0.0230084419250488,0.00562529759434859,0.0108399868011475,0.00324469077903186,"StandardScaler","SimpleImputer","OrdinalEncoder","distance",13,296,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 13, 'model__leaf_size': 296, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.933333333333333,0.933333333333333,1,0.96,0.0249443825784929,9
"19",18,0.0222212791442871,0.00510279109934623,0.0203777313232422,0.00718439014131107,"StandardScaler","KNNImputer","OneHotEncoder","uniform",31,216,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 31, 'model__leaf_size': 216, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.9,0.966666666666667,0.866666666666667,0.9,1,0.926666666666667,0.0489897948556636,41
"20",19,0.0229156017303467,0.00197819563709919,0.01839599609375,0.00578100556895558,"StandardScaler","SimpleImputer","OneHotEncoder","distance",13,21,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 13, 'model__leaf_size': 21, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.933333333333333,0.933333333333333,1,0.96,0.0249443825784929,9
"21",20,0.0158372402191162,0.00664663863084347,0.0126798152923584,0.00447179561584601,"StandardScaler","KNNImputer","OrdinalEncoder","uniform",19,151,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 19, 'model__leaf_size': 151, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.9,0.966666666666667,0.933333333333333,0.933333333333333,1,0.946666666666667,0.0339934634239519,28
"22",21,0.0313526630401611,0.0060301022809821,0.0136936664581299,0.00378208582433144,"StandardScaler","SimpleImputer","OrdinalEncoder","distance",37,251,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 37, 'model__leaf_size': 251, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.9,0.933333333333333,0.966666666666667,0.933333333333333,1,0.946666666666667,0.0339934634239519,28
"23",22,0.0281245231628418,0.00180419602386965,0.0150015354156494,0.00333649141655905,"StandardScaler","SimpleImputer","OrdinalEncoder","distance",40,61,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 40, 'model__leaf_size': 61, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.9,0.933333333333333,0.966666666666667,0.933333333333333,1,0.946666666666667,0.0339934634239519,28
"24",23,0.0310904502868652,0.00464530241342624,0.0157581329345703,0.00602222491576542,"StandardScaler","SimpleImputer","OneHotEncoder","uniform",46,31,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 46, 'model__leaf_size': 31, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.833333333333333,0.933333333333333,0.866666666666667,0.9,0.9,0.886666666666667,0.0339934634239519,45
"25",24,0.0265939712524414,0.00928191671500879,0.0247439384460449,0.00894578667344272,"MinMaxScaler","SimpleImputer","OrdinalEncoder","uniform",40,216,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 40, 'model__leaf_size': 216, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.933333333333333,0.933333333333333,0.966666666666667,0.9,0.966666666666667,0.94,0.0249443825784929,37
"26",25,0.0178763866424561,0.00706824861095632,0.010788106918335,0.00419514990151844,"MinMaxScaler","KNNImputer","OrdinalEncoder","distance",28,286,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 28, 'model__leaf_size': 286, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,1,0.966666666666667,0.0210818510677892,2
"27",26,0.0247484683990479,0.00357333762224571,0.0165802955627441,0.00266301480705242,"MinMaxScaler","KNNImputer","OrdinalEncoder","distance",16,76,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 16, 'model__leaf_size': 76, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,1,0.966666666666667,0.0210818510677892,2
"28",27,0.0263187408447266,0.00235292567692345,0.0208591461181641,0.00261815147635624,"MinMaxScaler","KNNImputer","OneHotEncoder","uniform",31,296,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 31, 'model__leaf_size': 296, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.966666666666667,0.9,1,0.96,0.032659863237109,9
"29",28,0.0279356002807617,0.00402763383427494,0.0206560134887695,0.00387033866819568,"MinMaxScaler","SimpleImputer","OrdinalEncoder","uniform",49,326,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 49, 'model__leaf_size': 326, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.866666666666667,0.933333333333333,0.9,0.9,0.933333333333333,0.906666666666667,0.0249443825784929,43
"30",29,0.0256172657012939,0.00371807455802331,0.014174222946167,0.00563227051332353,"MinMaxScaler","KNNImputer","OneHotEncoder","distance",49,71,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 49, 'model__leaf_size': 71, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.933333333333333,0.933333333333333,1,0.96,0.0249443825784929,9
"31",30,0.0270028114318848,0.00591132613716645,0.0239607810974121,0.00354095382871963,"MinMaxScaler","SimpleImputer","OrdinalEncoder","uniform",10,256,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 10, 'model__leaf_size': 256, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.966666666666667,0.9,1,0.96,0.032659863237109,9
"32",31,0.0132546901702881,0.000197008167364676,0.0102444648742676,0.000510413354419854,"StandardScaler","SimpleImputer","OrdinalEncoder","uniform",22,61,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 22, 'model__leaf_size': 61, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.9,0.966666666666667,0.933333333333333,0.9,1,0.94,0.038873012632302,39
"33",32,0.0299962043762207,0.00695796024201417,0.0153687953948975,0.00745741907327904,"StandardScaler","SimpleImputer","OneHotEncoder","uniform",25,21,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 25, 'model__leaf_size': 21, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.9,0.966666666666667,0.933333333333333,0.9,1,0.94,0.038873012632302,39
"34",33,0.0243355751037598,0.00313405881341406,0.017583179473877,0.0027095285847497,"MinMaxScaler","SimpleImputer","OrdinalEncoder","distance",43,126,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 43, 'model__leaf_size': 126, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.933333333333333,0.933333333333333,1,0.96,0.0249443825784929,9
"35",34,0.0298278331756592,0.00315774327526913,0.0160483837127686,0.00537716189005048,"StandardScaler","SimpleImputer","OneHotEncoder","uniform",46,201,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': SimpleImputer(), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'uniform', 'model__n_neighbors': 46, 'model__leaf_size': 201, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.833333333333333,0.933333333333333,0.866666666666667,0.9,0.9,0.886666666666667,0.0339934634239519,45
"36",35,0.0264460563659668,0.00699666065300255,0.0164176940917969,0.00407973582552255,"MinMaxScaler","KNNImputer","OrdinalEncoder","uniform",7,216,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 7, 'model__leaf_size': 216, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.966666666666667,0.9,1,0.96,0.032659863237109,9
"37",36,0.0257561683654785,0.00325224523093909,0.0251621246337891,0.00636009015703536,"MinMaxScaler","SimpleImputer","OrdinalEncoder","uniform",16,341,"kd_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': SimpleImputer(strategy='most_frequent'), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'uniform', 'model__n_neighbors': 16, 'model__leaf_size': 341, 'model__algorithm': 'kd_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,1,0.933333333333333,1,0.973333333333333,0.0249443825784929,1
"38",37,0.02206130027771,0.0139066078102297,0.0119914531707764,0.00587333110200398,"MinMaxScaler","KNNImputer","OrdinalEncoder","distance",34,51,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 34, 'model__leaf_size': 51, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.966666666666667,0.933333333333333,1,0.966666666666667,0.0210818510677892,2
"39",38,0.0282789707183838,0.00823949525730587,0.0120799541473389,0.00488163480069527,"StandardScaler","KNNImputer","OneHotEncoder","distance",22,176,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': StandardScaler(), 'preprocessor__num__imputer': KNNImputer(n_neighbors=10), 'preprocessor__cat__encoder': OneHotEncoder(handle_unknown='ignore'), 'model__weights': 'distance', 'model__n_neighbors': 22, 'model__leaf_size': 176, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.933333333333333,0.966666666666667,0.966666666666667,0.9,1,0.953333333333333,0.0339934634239519,21
"40",39,0.0205732345581055,0.00653140374898202,0.0198552131652832,0.00617129060334368,"MinMaxScaler","KNNImputer","OrdinalEncoder","distance",1,331,"ball_tree","KNeighborsClassifier","{'preprocessor__num__scaler': MinMaxScaler(), 'preprocessor__num__imputer': KNNImputer(), 'preprocessor__cat__encoder': OrdinalEncoder(handle_unknown='use_encoded_value', unknown_value=999), 'model__weights': 'distance', 'model__n_neighbors': 1, 'model__leaf_size': 331, 'model__algorithm': 'ball_tree', 'model': KNeighborsClassifier(algorithm='kd_tree', leaf_size=341, n_neighbors=16)}",0.966666666666667,0.966666666666667,0.933333333333333,0.9,1,0.953333333333333,0.0339934634239519,21
